season,team_name_bet,opp_team_name_bet,team_goals,opp_team_goals,Bet365_win_odds,Bet365_draw_odds,Bet365_lose_odds,bet_merge_code
20212022,West Ham,Watford,1.0,0.0,1.55,4.2,5.75,20212022_9_23_Home
20212022,Burnley,Man United,1.0,1.0,5.5,4.0,1.61,20212022_12_14_Home
20212022,Man City,Brentford,2.0,0.0,1.1,9.5,23.0,20212022_4_21_Home
20212022,Norwich,Crystal Palace,1.0,1.0,3.5,3.25,2.15,20212022_22_16_Home
20212022,Tottenham,Southampton,2.0,3.0,1.6,4.0,5.5,20212022_17_7_Home
20212022,Aston Villa,Leeds,3.0,3.0,1.8,3.8,4.2,20212022_20_10_Home
20212022,Liverpool,Leicester,2.0,0.0,1.25,6.5,10.0,20212022_3_6_Home
20212022,Wolves,Arsenal,0.0,1.0,3.5,3.2,2.2,20212022_8_11_Home
20212022,Man United,Southampton,1.0,1.0,1.6,4.0,5.5,20212022_14_7_Home
20212022,Brentford,Crystal Palace,0.0,0.0,2.55,3.1,3.0,20212022_21_16_Home
20212022,Everton,Leeds,3.0,0.0,2.25,3.5,3.0,20212022_5_10_Home
20212022,Watford,Brighton,0.0,2.0,3.5,3.3,2.05,20212022_23_19_Home
20212022,Norwich,Man City,0.0,4.0,15.0,8.0,1.16,20212022_22_4_Home
20212022,Burnley,Liverpool,0.0,1.0,10.0,5.25,1.28,20212022_12_3_Home
20212022,Newcastle,Aston Villa,1.0,0.0,2.7,3.3,2.62,20212022_15_20_Home
20212022,Tottenham,Wolves,0.0,2.0,1.7,3.6,5.5,20212022_17_8_Home
20212022,Leicester,West Ham,2.0,2.0,2.9,3.5,2.3,20212022_6_9_Home
20212022,Man United,Brighton,2.0,0.0,1.72,3.75,4.75,20212022_14_19_Home
20212022,West Ham,Newcastle,1.0,1.0,1.7,4.0,4.75,20212022_9_15_Home
20212022,Arsenal,Brentford,2.0,1.0,1.44,4.2,8.0,20212022_11_21_Home
20212022,Aston Villa,Watford,0.0,1.0,1.65,3.6,5.75,20212022_20_23_Home
20212022,Brighton,Burnley,0.0,3.0,1.66,3.5,6.0,20212022_19_12_Home
20212022,Crystal Palace,Chelsea,0.0,1.0,5.5,3.8,1.65,20212022_16_1_Home
20212022,Liverpool,Norwich,3.0,1.0,1.1,9.0,23.0,20212022_3_22_Home
20212022,Southampton,Everton,2.0,0.0,2.1,3.5,3.5,20212022_7_5_Home
20212022,Man City,Tottenham,2.0,3.0,1.28,6.0,10.0,20212022_4_17_Home
20212022,Leeds,Man United,2.0,4.0,3.9,3.8,1.85,20212022_10_14_Home
20212022,Wolves,Leicester,2.0,1.0,2.25,3.3,3.25,20212022_8_6_Home
20212022,Burnley,Tottenham,1.0,0.0,4.6,3.8,1.75,20212022_12_17_Home
20212022,Watford,Crystal Palace,1.0,4.0,3.1,3.3,2.3,20212022_23_16_Home
20212022,Liverpool,Leeds,6.0,0.0,1.16,8.0,15.0,20212022_3_10_Home
20212022,Arsenal,Wolves,2.0,1.0,1.65,3.8,5.5,20212022_11_8_Home
20212022,Southampton,Norwich,2.0,0.0,1.53,4.33,6.0,20212022_7_22_Home
20212022,Leeds,Tottenham,0.0,4.0,4.2,3.6,1.85,20212022_10_17_Home
20212022,Brentford,Newcastle,0.0,2.0,2.5,3.2,3.0,20212022_21_15_Home
20212022,Crystal Palace,Burnley,1.0,1.0,1.9,3.6,4.0,20212022_16_12_Home
20212022,Man United,Watford,0.0,0.0,1.3,5.5,9.5,20212022_14_23_Home
20212022,Brighton,Aston Villa,0.0,2.0,2.2,3.3,3.5,20212022_19_20_Home
20212022,Everton,Man City,0.0,1.0,10.0,5.75,1.28,20212022_5_4_Home
20212022,West Ham,Wolves,1.0,0.0,2.05,3.3,3.8,20212022_9_8_Home
20212022,Burnley,Leicester,0.0,2.0,2.9,3.4,2.4,20212022_12_6_Home
20212022,Leicester,Leeds,1.0,0.0,1.75,4.0,4.2,20212022_6_10_Home
20212022,Aston Villa,Southampton,4.0,0.0,2.3,3.5,3.0,20212022_20_7_Home
20212022,Burnley,Chelsea,0.0,4.0,6.5,4.33,1.5,20212022_12_1_Home
20212022,Newcastle,Brighton,2.0,1.0,2.75,3.2,2.62,20212022_15_19_Home
20212022,Norwich,Brentford,1.0,3.0,2.9,3.1,2.5,20212022_22_21_Home
20212022,Wolves,Crystal Palace,0.0,2.0,2.3,3.1,3.4,20212022_8_16_Home
20212022,Liverpool,West Ham,1.0,0.0,1.28,5.75,9.5,20212022_3_9_Home
20212022,Watford,Arsenal,2.0,3.0,6.0,4.0,1.57,20212022_23_11_Home
20212022,Man City,Man United,4.0,1.0,1.4,4.75,7.5,20212022_4_14_Home
20212022,Tottenham,Everton,5.0,0.0,1.57,3.8,5.75,20212022_17_5_Home
20212022,Norwich,Chelsea,1.0,3.0,11.0,4.75,1.3,20212022_22_1_Home
20212022,Southampton,Newcastle,1.0,2.0,2.0,3.75,3.5,20212022_7_15_Home
20212022,Wolves,Watford,4.0,0.0,1.75,3.6,4.5,20212022_8_23_Home
20212022,Leeds,Aston Villa,0.0,3.0,2.7,3.5,2.5,20212022_10_20_Home
20212022,Brighton,Liverpool,0.0,2.0,6.0,4.33,1.5,20212022_19_3_Home
20212022,Brentford,Burnley,2.0,0.0,2.15,3.2,3.6,20212022_21_12_Home
20212022,Man United,Tottenham,3.0,2.0,2.2,3.4,3.25,20212022_14_17_Home
20212022,Chelsea,Newcastle,1.0,0.0,1.3,5.25,11.0,20212022_1_15_Home
20212022,Everton,Wolves,0.0,1.0,2.3,3.2,3.3,20212022_5_8_Home
20212022,Leeds,Norwich,2.0,1.0,1.55,4.2,5.75,20212022_10_22_Home
20212022,Southampton,Watford,1.0,2.0,1.6,4.2,5.25,20212022_7_23_Home
20212022,West Ham,Aston Villa,2.0,1.0,2.25,3.3,3.3,20212022_9_20_Home
20212022,Arsenal,Leicester,2.0,0.0,1.5,4.5,6.0,20212022_11_6_Home
20212022,Crystal Palace,Man City,0.0,0.0,10.0,5.0,1.33,20212022_16_4_Home
20212022,Brighton,Tottenham,0.0,2.0,3.3,3.3,2.25,20212022_19_17_Home
20212022,Arsenal,Liverpool,0.0,2.0,3.5,4.0,1.9,20212022_11_3_Home
20212022,Everton,Newcastle,1.0,0.0,2.4,3.25,3.1,20212022_5_15_Home
20212022,Wolves,Leeds,2.0,3.0,2.1,3.5,3.4,20212022_8_10_Home
20212022,Aston Villa,Arsenal,0.0,1.0,3.0,3.3,2.4,20212022_20_11_Home
20212022,Leicester,Brentford,2.0,1.0,2.15,3.4,3.4,20212022_6_21_Home
20212022,Tottenham,West Ham,3.0,1.0,1.72,3.8,4.75,20212022_17_9_Home
20212022,Liverpool,Watford,2.0,0.0,1.12,9.5,17.0,20212022_3_23_Home
20212022,Brighton,Norwich,0.0,0.0,1.5,4.0,7.0,20212022_19_22_Home
20212022,Burnley,Man City,0.0,2.0,15.0,6.5,1.2,20212022_12_4_Home
20212022,Chelsea,Brentford,1.0,4.0,1.33,5.0,10.0,20212022_1_21_Home
20212022,Leeds,Southampton,1.0,1.0,2.37,3.75,2.75,20212022_10_7_Home
20212022,Wolves,Aston Villa,2.0,1.0,3.0,3.1,2.55,20212022_8_20_Home
20212022,Man United,Leicester,1.0,1.0,1.5,4.5,6.0,20212022_14_6_Home
20212022,West Ham,Everton,2.0,1.0,1.75,3.8,4.5,20212022_9_5_Home
20212022,Tottenham,Newcastle,5.0,1.0,1.5,4.33,6.5,20212022_17_15_Home
20212022,Crystal Palace,Arsenal,3.0,0.0,4.0,3.4,1.95,20212022_16_11_Home
20212022,Burnley,Everton,3.0,2.0,2.62,3.1,2.87,20212022_12_5_Home
20212022,Newcastle,Wolves,1.0,0.0,2.25,3.1,3.4,20212022_15_8_Home
20212022,Everton,Man United,1.0,0.0,4.6,3.75,1.75,20212022_5_14_Home
20212022,Arsenal,Brighton,1.0,2.0,1.61,3.8,5.75,20212022_11_19_Home
20212022,Southampton,Chelsea,0.0,6.0,3.8,3.6,1.95,20212022_7_1_Home
20212022,Watford,Leeds,0.0,3.0,2.7,3.4,2.55,20212022_23_10_Home
20212022,Aston Villa,Tottenham,0.0,4.0,3.2,3.4,2.25,20212022_20_17_Home
20212022,Brentford,West Ham,2.0,0.0,2.62,3.3,2.62,20212022_21_9_Home
20212022,Leicester,Crystal Palace,2.0,1.0,2.37,3.3,2.9,20212022_6_16_Home
20212022,Norwich,Burnley,2.0,0.0,2.87,3.2,2.55,20212022_22_12_Home
20212022,Man City,Liverpool,2.0,2.0,2.0,3.75,3.5,20212022_4_3_Home
20212022,Tottenham,Brighton,0.0,1.0,1.53,4.0,6.5,20212022_17_19_Home
20212022,Man United,Norwich,3.0,2.0,1.25,6.5,10.0,20212022_14_22_Home
20212022,Southampton,Arsenal,1.0,0.0,3.8,3.6,1.95,20212022_7_11_Home
20212022,Watford,Brentford,1.0,2.0,2.7,3.3,2.55,20212022_23_21_Home
20212022,Newcastle,Leicester,2.0,1.0,2.2,3.4,3.3,20212022_15_6_Home
20212022,West Ham,Burnley,1.0,1.0,1.7,3.8,5.0,20212022_9_12_Home
20212022,Liverpool,Man United,4.0,0.0,1.4,5.0,7.0,20212022_3_14_Home
20212022,Chelsea,Arsenal,2.0,4.0,1.83,3.6,4.33,20212022_1_11_Home
20212022,Everton,Leicester,1.0,1.0,2.25,3.4,3.25,20212022_5_6_Home
20212022,Newcastle,Crystal Palace,1.0,0.0,2.25,3.4,3.25,20212022_15_16_Home
20212022,Man City,Brighton,3.0,0.0,1.16,7.0,17.0,20212022_4_19_Home
20212022,Burnley,Southampton,2.0,0.0,2.75,3.25,2.62,20212022_12_7_Home
20212022,Arsenal,Man United,3.0,1.0,2.05,3.5,3.5,20212022_11_14_Home
20212022,Leicester,Aston Villa,0.0,0.0,2.8,3.4,2.5,20212022_6_20_Home
20212022,Man City,Watford,5.0,1.0,1.1,10.0,26.0,20212022_4_23_Home
20212022,Norwich,Newcastle,0.0,3.0,3.5,3.3,2.15,20212022_22_15_Home
20212022,Brentford,Tottenham,0.0,0.0,4.33,3.5,1.85,20212022_21_17_Home
20212022,Brighton,Southampton,2.0,2.0,2.1,3.4,3.6,20212022_19_7_Home
20212022,Burnley,Wolves,1.0,0.0,2.7,3.0,2.87,20212022_12_8_Home
20212022,Chelsea,West Ham,1.0,0.0,1.5,4.33,6.5,20212022_1_9_Home
20212022,Liverpool,Everton,2.0,0.0,1.18,7.0,15.0,20212022_3_5_Home
20212022,Crystal Palace,Leeds,0.0,0.0,2.05,3.5,3.5,20212022_16_10_Home
20212022,Man United,Chelsea,1.0,1.0,3.2,3.4,2.25,20212022_14_1_Home
20212022,Newcastle,Liverpool,0.0,1.0,8.5,5.0,1.36,20212022_15_3_Home
20212022,Aston Villa,Norwich,2.0,0.0,1.4,4.5,9.0,20212022_20_22_Home
20212022,Southampton,Crystal Palace,1.0,2.0,2.4,3.3,3.1,20212022_7_16_Home
20212022,Watford,Burnley,1.0,2.0,2.6,3.3,2.75,20212022_23_12_Home
20212022,Wolves,Brighton,0.0,3.0,2.7,3.2,2.75,20212022_8_19_Home
20212022,Leeds,Man City,0.0,4.0,8.5,6.0,1.3,20212022_10_4_Home
20212022,Everton,Chelsea,1.0,0.0,5.0,3.6,1.75,20212022_5_1_Home
20212022,Tottenham,Leicester,3.0,1.0,1.44,4.75,7.0,20212022_17_6_Home
20212022,West Ham,Arsenal,1.0,2.0,4.33,3.8,1.8,20212022_9_11_Home
20212022,Man United,Brentford,3.0,0.0,1.72,4.0,4.5,20212022_14_21_Home
20212022,Brentford,Southampton,3.0,0.0,2.15,3.5,3.3,20212022_21_7_Home
20212022,Burnley,Aston Villa,1.0,3.0,3.0,3.3,2.4,20212022_12_20_Home
20212022,Chelsea,Wolves,2.0,2.0,1.33,5.0,9.5,20212022_1_8_Home
20212022,Crystal Palace,Watford,1.0,0.0,1.65,4.0,5.0,20212022_16_23_Home
20212022,Brighton,Man United,4.0,0.0,2.8,3.5,2.45,20212022_19_14_Home
20212022,Liverpool,Tottenham,1.0,1.0,1.4,5.0,7.0,20212022_3_17_Home
20212022,Arsenal,Leeds,2.0,1.0,1.45,4.5,7.0,20212022_11_10_Home
20212022,Leicester,Everton,1.0,2.0,2.6,3.3,2.75,20212022_6_5_Home
20212022,Norwich,West Ham,0.0,4.0,4.5,3.8,1.75,20212022_22_9_Home
20212022,Man City,Newcastle,5.0,0.0,1.16,7.0,17.0,20212022_4_15_Home
20212022,Aston Villa,Liverpool,1.0,2.0,7.5,4.75,1.4,20212022_20_3_Home
20212022,Leeds,Chelsea,0.0,3.0,4.75,4.2,1.65,20212022_10_1_Home
20212022,Leicester,Norwich,3.0,0.0,1.44,4.75,7.0,20212022_6_22_Home
20212022,Watford,Everton,0.0,0.0,4.2,3.6,1.83,20212022_23_5_Home
20212022,Wolves,Man City,1.0,5.0,11.0,6.0,1.25,20212022_8_4_Home
20212022,Tottenham,Arsenal,3.0,0.0,2.05,3.75,3.5,20212022_17_11_Home
20212022,Tottenham,Burnley,1.0,0.0,1.33,5.25,9.0,20212022_17_12_Home
20212022,Aston Villa,Crystal Palace,1.0,1.0,2.0,3.5,3.75,20212022_20_16_Home
20212022,Leeds,Brighton,1.0,1.0,2.62,3.5,2.62,20212022_10_19_Home
20212022,Watford,Leicester,1.0,5.0,3.8,3.5,1.95,20212022_23_6_Home
20212022,West Ham,Man City,2.0,2.0,7.5,5.0,1.4,20212022_9_4_Home
20212022,Wolves,Norwich,1.0,1.0,1.45,4.75,6.5,20212022_8_22_Home
20212022,Everton,Brentford,2.0,3.0,2.05,3.6,3.5,20212022_5_21_Home
20212022,Newcastle,Arsenal,2.0,0.0,4.33,3.6,1.83,20212022_15_11_Home
20212022,Southampton,Liverpool,1.0,2.0,7.5,5.5,1.33,20212022_7_3_Home
20212022,Everton,Crystal Palace,3.0,2.0,1.9,3.4,4.33,20212022_5_16_Home
20212022,Aston Villa,Burnley,1.0,1.0,2.05,3.5,3.6,20212022_20_12_Home
20212022,Chelsea,Leicester,1.0,1.0,1.4,4.75,8.0,20212022_1_6_Home
20212022,Arsenal,Everton,5.0,1.0,1.36,4.75,9.0,20212022_11_5_Home
20212022,Brentford,Leeds,1.0,2.0,2.45,3.8,2.62,20212022_21_10_Home
20212022,Brighton,West Ham,3.0,1.0,2.37,3.5,2.9,20212022_19_9_Home
20212022,Burnley,Newcastle,1.0,2.0,2.25,3.4,3.2,20212022_12_15_Home
20212022,Chelsea,Watford,2.0,1.0,1.18,7.5,15.0,20212022_1_23_Home
20212022,Crystal Palace,Man United,1.0,0.0,3.0,3.6,2.25,20212022_16_14_Home
20212022,Leicester,Southampton,4.0,1.0,1.85,4.0,3.8,20212022_6_7_Home
20212022,Liverpool,Wolves,3.0,1.0,1.14,8.5,15.0,20212022_3_8_Home
20212022,Man City,Aston Villa,3.0,2.0,1.16,8.0,17.0,20212022_4_20_Home
20212022,Norwich,Tottenham,0.0,5.0,9.5,6.5,1.25,20212022_22_17_Home
20202021,Fulham,Arsenal,0.0,3.0,6.0,4.33,1.53,20202021_18_11_Home
20202021,Crystal Palace,Southampton,1.0,0.0,3.1,3.25,2.37,20202021_16_7_Home
20202021,Liverpool,Leeds,4.0,3.0,1.28,6.0,9.5,20202021_3_10_Home
20202021,West Ham,Newcastle,0.0,2.0,2.15,3.4,3.4,20202021_9_15_Home
20202021,West Brom,Leicester,0.0,3.0,3.8,3.6,1.95,20202021_2_6_Home
20202021,Tottenham,Everton,0.0,1.0,1.83,3.6,4.33,20202021_17_5_Home
20202021,Brighton,Chelsea,1.0,3.0,5.0,4.33,1.61,20202021_19_1_Home
20202021,Sheffield United,Wolves,0.0,2.0,3.25,3.1,2.37,20202021_13_8_Home
20202021,Everton,West Brom,5.0,2.0,1.5,4.2,6.5,20202021_5_2_Home
20202021,Leeds,Fulham,4.0,3.0,1.61,3.9,5.75,20202021_10_18_Home
20202021,Man United,Crystal Palace,1.0,3.0,1.3,5.5,9.5,20202021_14_16_Home
20202021,Arsenal,West Ham,2.0,1.0,1.53,4.5,5.5,20202021_11_9_Home
20202021,Southampton,Tottenham,2.0,5.0,3.0,3.3,2.37,20202021_7_17_Home
20202021,Newcastle,Brighton,0.0,3.0,2.6,3.1,2.87,20202021_15_19_Home
20202021,Chelsea,Liverpool,0.0,2.0,3.1,3.6,2.2,20202021_1_3_Home
20202021,Leicester,Burnley,4.0,2.0,1.61,4.0,5.5,20202021_6_12_Home
20202021,Aston Villa,Sheffield United,1.0,0.0,2.7,3.1,2.75,20202021_20_13_Home
20202021,Wolves,Man City,1.0,3.0,6.5,4.33,1.5,20202021_8_4_Home
20202021,Brighton,Man United,2.0,3.0,4.75,3.75,1.72,20202021_19_14_Home
20202021,Crystal Palace,Everton,1.0,2.0,3.75,3.25,2.1,20202021_16_5_Home
20202021,West Brom,Chelsea,3.0,3.0,9.0,4.75,1.36,20202021_2_1_Home
20202021,Burnley,Southampton,0.0,1.0,3.2,3.3,2.3,20202021_12_7_Home
20202021,Sheffield United,Leeds,0.0,1.0,2.7,3.3,2.62,20202021_13_10_Home
20202021,Tottenham,Newcastle,1.0,1.0,1.45,4.5,7.0,20202021_17_15_Home
20202021,Man City,Leicester,2.0,5.0,1.28,6.0,9.5,20202021_4_6_Home
20202021,West Ham,Wolves,4.0,0.0,3.6,3.5,2.05,20202021_9_8_Home
20202021,Fulham,Aston Villa,0.0,3.0,2.9,3.25,2.5,20202021_18_20_Home
20202021,Liverpool,Arsenal,3.0,1.0,1.45,4.75,6.5,20202021_3_11_Home
20202021,Chelsea,Crystal Palace,4.0,0.0,1.4,4.75,8.0,20202021_1_16_Home
20202021,Everton,Brighton,4.0,2.0,1.72,3.75,4.8,20202021_5_19_Home
20202021,Leeds,Man City,1.0,1.0,7.5,5.25,1.36,20202021_10_4_Home
20202021,Newcastle,Burnley,3.0,1.0,2.4,3.2,3.1,20202021_15_12_Home
20202021,Leicester,West Ham,0.0,3.0,1.61,4.2,5.25,20202021_6_9_Home
20202021,Southampton,West Brom,2.0,0.0,1.72,3.8,4.75,20202021_7_2_Home
20202021,Arsenal,Sheffield United,2.0,1.0,1.57,4.0,6.0,20202021_11_13_Home
20202021,Wolves,Fulham,1.0,0.0,1.5,4.0,7.5,20202021_8_18_Home
20202021,Man United,Tottenham,1.0,6.0,1.85,3.8,4.0,20202021_14_17_Home
20202021,Aston Villa,Liverpool,7.0,2.0,10.0,5.5,1.3,20202021_20_3_Home
20202021,Everton,Liverpool,2.0,2.0,3.75,4.2,1.83,20202021_5_3_Home
20202021,Chelsea,Southampton,3.0,3.0,1.45,4.75,6.5,20202021_1_7_Home
20202021,Man City,Arsenal,1.0,0.0,1.44,5.0,6.5,20202021_4_11_Home
20202021,Newcastle,Man United,1.0,4.0,4.75,4.0,1.66,20202021_15_14_Home
20202021,Sheffield United,Fulham,1.0,1.0,2.1,3.3,3.7,20202021_13_18_Home
20202021,Crystal Palace,Brighton,1.0,1.0,2.62,3.3,2.7,20202021_16_19_Home
20202021,Tottenham,West Ham,3.0,3.0,1.57,4.33,5.5,20202021_17_9_Home
20202021,Leicester,Aston Villa,0.0,1.0,1.83,3.8,4.1,20202021_6_20_Home
20202021,West Brom,Burnley,0.0,0.0,2.45,3.3,2.9,20202021_2_12_Home
20202021,Leeds,Wolves,0.0,1.0,2.5,3.3,2.87,20202021_10_8_Home
20202021,Aston Villa,Leeds,0.0,3.0,2.05,3.75,3.3,20202021_20_10_Home
20202021,West Ham,Man City,1.0,1.0,8.0,5.25,1.36,20202021_9_4_Home
20202021,Fulham,Crystal Palace,1.0,2.0,2.75,3.1,2.7,20202021_18_16_Home
20202021,Man United,Chelsea,0.0,0.0,2.37,3.6,2.8,20202021_14_1_Home
20202021,Liverpool,Sheffield United,2.0,1.0,1.22,6.5,12.0,20202021_3_13_Home
20202021,Southampton,Everton,2.0,0.0,2.75,3.4,2.55,20202021_7_5_Home
20202021,Wolves,Newcastle,1.0,1.0,1.75,3.5,5.25,20202021_8_15_Home
20202021,Arsenal,Leicester,0.0,1.0,1.9,3.75,3.8,20202021_11_6_Home
20202021,Brighton,West Brom,1.0,1.0,1.7,4.0,4.75,20202021_19_2_Home
20202021,Burnley,Tottenham,0.0,1.0,5.75,4.0,1.6,20202021_12_17_Home
20202021,Wolves,Crystal Palace,2.0,0.0,2.0,3.2,4.33,20202021_8_16_Home
20202021,Sheffield United,Man City,0.0,1.0,9.5,6.0,1.28,20202021_13_4_Home
20202021,Burnley,Chelsea,0.0,3.0,6.0,4.5,1.5,20202021_12_1_Home
20202021,Liverpool,West Ham,2.0,1.0,1.36,5.25,7.5,20202021_3_9_Home
20202021,Aston Villa,Southampton,3.0,4.0,2.45,3.5,2.8,20202021_20_7_Home
20202021,Newcastle,Everton,2.0,1.0,3.7,3.4,2.05,20202021_15_5_Home
20202021,Man United,Arsenal,0.0,1.0,2.0,3.6,3.6,20202021_14_11_Home
20202021,Tottenham,Brighton,2.0,1.0,1.61,4.0,5.5,20202021_17_19_Home
20202021,Fulham,West Brom,2.0,0.0,2.4,3.3,3.0,20202021_18_2_Home
20202021,Leeds,Leicester,1.0,4.0,2.5,3.6,2.62,20202021_10_6_Home
20202021,Brighton,Burnley,0.0,0.0,1.85,3.5,4.33,20202021_19_12_Home
20202021,Southampton,Newcastle,2.0,0.0,2.0,3.6,3.7,20202021_7_15_Home
20202021,Everton,Man United,1.0,3.0,2.9,3.5,2.37,20202021_5_14_Home
20202021,Crystal Palace,Leeds,4.0,1.0,2.87,3.4,2.45,20202021_16_10_Home
20202021,Chelsea,Sheffield United,4.0,1.0,1.36,5.0,8.5,20202021_1_13_Home
20202021,West Ham,Fulham,1.0,0.0,1.83,3.75,4.2,20202021_9_18_Home
20202021,West Brom,Tottenham,0.0,1.0,7.0,4.33,1.45,20202021_2_17_Home
20202021,Leicester,Wolves,1.0,0.0,2.3,3.2,3.25,20202021_6_8_Home
20202021,Man City,Liverpool,1.0,1.0,1.95,4.2,3.4,20202021_4_3_Home
20202021,Arsenal,Aston Villa,0.0,3.0,1.65,4.1,5.0,20202021_11_20_Home
20202021,Newcastle,Chelsea,0.0,2.0,6.5,4.75,1.45,20202021_15_1_Home
20202021,Aston Villa,Brighton,1.0,2.0,2.15,3.6,3.2,20202021_20_19_Home
20202021,Tottenham,Man City,2.0,0.0,4.0,4.0,1.8,20202021_17_4_Home
20202021,Man United,West Brom,1.0,0.0,1.3,5.5,9.5,20202021_14_2_Home
20202021,Fulham,Everton,2.0,3.0,3.9,3.9,1.85,20202021_18_5_Home
20202021,Sheffield United,West Ham,0.0,1.0,3.0,3.25,2.4,20202021_13_9_Home
20202021,Leeds,Arsenal,0.0,0.0,3.0,3.75,2.2,20202021_10_11_Home
20202021,Liverpool,Leicester,3.0,0.0,1.85,4.0,3.8,20202021_3_6_Home
20202021,Burnley,Crystal Palace,1.0,0.0,2.75,3.1,2.75,20202021_12_16_Home
20202021,Wolves,Southampton,1.0,1.0,2.3,3.25,3.25,20202021_8_7_Home
20202021,Crystal Palace,Newcastle,0.0,2.0,2.05,3.25,3.75,20202021_16_15_Home
20202021,Brighton,Liverpool,1.0,1.0,5.5,4.2,1.57,20202021_19_3_Home
20202021,Man City,Burnley,5.0,0.0,1.16,7.5,16.0,20202021_4_12_Home
20202021,Everton,Leeds,0.0,1.0,1.95,3.8,3.6,20202021_5_10_Home
20202021,West Brom,Sheffield United,1.0,0.0,2.6,3.2,2.8,20202021_2_13_Home
20202021,Southampton,Man United,2.0,3.0,4.0,3.5,1.95,20202021_7_14_Home
20202021,Chelsea,Tottenham,0.0,0.0,2.05,3.5,3.6,20202021_1_17_Home
20202021,Arsenal,Wolves,1.0,2.0,2.05,3.4,3.75,20202021_11_8_Home
20202021,Leicester,Fulham,1.0,2.0,1.5,4.33,6.5,20202021_6_18_Home
20202021,West Ham,Aston Villa,2.0,1.0,2.25,3.6,3.0,20202021_9_20_Home
20202021,Burnley,Everton,1.0,1.0,4.0,3.5,1.9,20202021_12_5_Home
20202021,Man City,Fulham,2.0,0.0,1.1,11.0,19.0,20202021_4_18_Home
20202021,West Ham,Man United,1.0,3.0,3.6,3.6,2.0,20202021_9_14_Home
20202021,Chelsea,Leeds,3.0,1.0,1.5,4.5,6.0,20202021_1_10_Home
20202021,West Brom,Crystal Palace,1.0,5.0,2.87,3.2,2.55,20202021_2_16_Home
20202021,Sheffield United,Leicester,1.0,2.0,3.8,3.5,1.95,20202021_13_6_Home
20202021,Tottenham,Arsenal,2.0,0.0,1.95,3.6,3.8,20202021_17_11_Home
20202021,Liverpool,Wolves,4.0,0.0,1.5,4.33,6.5,20202021_3_8_Home
20202021,Brighton,Southampton,1.0,2.0,2.45,3.4,2.9,20202021_19_7_Home
20202021,Leeds,West Ham,1.0,2.0,2.15,3.7,3.1,20202021_10_9_Home
20202021,Wolves,Aston Villa,0.0,1.0,2.25,3.25,3.25,20202021_8_20_Home
20202021,Newcastle,West Brom,2.0,1.0,2.45,3.2,3.0,20202021_15_2_Home
20202021,Man United,Man City,0.0,0.0,4.33,4.2,1.72,20202021_14_4_Home
20202021,Everton,Chelsea,1.0,0.0,4.33,4.2,1.7,20202021_5_1_Home
20202021,Southampton,Sheffield United,3.0,0.0,1.7,3.75,5.0,20202021_7_13_Home
20202021,Crystal Palace,Tottenham,1.0,1.0,4.5,3.9,1.72,20202021_16_17_Home
20202021,Fulham,Liverpool,1.0,1.0,9.0,5.5,1.3,20202021_18_3_Home
20202021,Arsenal,Burnley,0.0,1.0,1.53,4.2,6.25,20202021_11_12_Home
20202021,Leicester,Brighton,3.0,0.0,2.0,3.5,3.8,20202021_6_19_Home
20202021,Wolves,Chelsea,2.0,1.0,5.25,3.8,1.66,20202021_8_1_Home
20202021,Man City,West Brom,1.0,1.0,1.09,11.0,21.0,20202021_4_2_Home
20202021,Arsenal,Southampton,1.0,1.0,2.25,3.5,3.1,20202021_11_7_Home
20202021,Leeds,Newcastle,5.0,2.0,1.75,4.0,4.33,20202021_10_15_Home
20202021,Leicester,Everton,0.0,2.0,2.15,3.6,3.25,20202021_6_5_Home
20202021,Fulham,Brighton,0.0,0.0,2.87,3.3,2.5,20202021_18_19_Home
20202021,Liverpool,Tottenham,2.0,1.0,1.75,3.8,4.5,20202021_3_17_Home
20202021,West Ham,Crystal Palace,1.0,1.0,2.05,3.4,3.6,20202021_9_16_Home
20202021,Aston Villa,Burnley,0.0,0.0,1.75,3.8,4.5,20202021_20_12_Home
20202021,Sheffield United,Man United,2.0,3.0,7.0,4.6,1.44,20202021_13_14_Home
20202021,Crystal Palace,Liverpool,0.0,7.0,6.5,4.33,1.5,20202021_16_3_Home
20202021,Southampton,Man City,0.0,1.0,7.0,4.5,1.44,20202021_7_4_Home
20202021,Everton,Arsenal,2.0,1.0,2.45,3.5,2.8,20202021_5_11_Home
20202021,Newcastle,Fulham,1.0,1.0,2.5,3.25,2.9,20202021_15_18_Home
20202021,Brighton,Sheffield United,1.0,1.0,1.65,3.75,5.5,20202021_19_13_Home
20202021,Tottenham,Leicester,0.0,2.0,2.05,3.5,3.6,20202021_17_6_Home
20202021,Man United,Leeds,6.0,2.0,1.66,4.33,4.5,20202021_14_10_Home
20202021,West Brom,Aston Villa,0.0,3.0,3.6,3.8,1.95,20202021_2_20_Home
20202021,Burnley,Wolves,2.0,1.0,3.5,3.25,2.2,20202021_12_8_Home
20202021,Chelsea,West Ham,3.0,0.0,1.44,5.0,6.25,20202021_1_9_Home
20202021,Leicester,Man United,2.0,2.0,2.9,3.6,2.3,20202021_6_14_Home
20202021,Aston Villa,Crystal Palace,3.0,0.0,1.9,3.75,3.8,20202021_20_16_Home
20202021,Fulham,Southampton,0.0,0.0,3.2,3.3,2.3,20202021_18_7_Home
