season,Div,Date,Time,team_name_bet,opp_team_name_bet,team_goals,opp_team_goals,result,HT_team_goals,HT_opp_team_goals,HT_result,Referee,team_shots,opp_team_shots,team_SoT,opp_team_SoT,team_fouls,opp_team_fouls,team_corners,opp_team_corners,team_yellows,opp_team_yellows,team_reds,opp_team_reds,Bet365_win_odds,Bet365_draw_odds,Bet365_lose_odds,Market_max_win_odds,Market_max_draw_odds,Market_max_lose_odds,Market_avg_win_odds,Market_avg_draw_odds,Market_avg_lose_odds,Bet365_over2_5_goals_odds,Bet365_under2_5_goals_odds,Market_max_over2_5_goals_odds,Market_max_under2_5_goals_odds,Market_avg_over2_5_goals_odds,Market_avg_under2_5_goals_odds,venue,bet_team_code_recoded,bet_opp_team_code_recoded,bet_merge_code
20222023,E0,2022-08-20,15:00,Brentford,Fulham,2.0,3.0,H,1.0,2.0,H,P Bankes,13.0,18.0,5.0,9.0,7.0,13.0,3.0,6.0,2.0,3.0,0.0,0.0,2.9,3.4,2.45,3.04,3.54,2.62,2.92,3.42,2.46,1.96,1.94,2.05,1.98,1.93,1.9,Away,21,18,20222023_21_18_Away
20222023,E0,2022-08-20,15:00,Southampton,Leicester,2.0,1.0,A,0.0,0.0,D,M Salisbury,9.0,6.0,3.0,1.0,15.0,11.0,5.0,2.0,3.0,2.0,0.0,0.0,4.0,4.0,1.83,4.2,4.1,1.88,4.01,3.97,1.85,1.61,2.3,1.67,2.39,1.63,2.29,Away,7,6,20222023_7_6_Away
20222023,E0,2022-08-20,17:30,Arsenal,Bournemouth,3.0,0.0,A,2.0,0.0,A,C Pawson,14.0,6.0,6.0,1.0,10.0,12.0,4.0,3.0,1.0,2.0,0.0,0.0,1.4,4.75,8.0,1.47,4.9,8.01,1.43,4.7,7.65,1.72,2.1,1.82,2.14,1.76,2.09,Away,11,24,20222023_11_24_Away
20222023,E0,2022-08-21,14:00,Chelsea,Leeds,0.0,3.0,H,0.0,2.0,H,S Attwell,14.0,12.0,3.0,6.0,15.0,16.0,6.0,4.0,1.0,0.0,1.0,0.0,1.53,4.5,5.75,1.6,4.6,6.23,1.55,4.43,5.93,1.66,2.2,1.77,2.32,1.68,2.21,Away,1,10,20222023_1_10_Away
20222023,E0,2022-08-21,14:00,Brighton,West Ham,2.0,0.0,A,1.0,0.0,A,A Taylor,11.0,13.0,2.0,3.0,7.0,10.0,4.0,5.0,0.0,2.0,0.0,0.0,3.1,3.4,2.3,3.29,3.52,2.42,3.14,3.41,2.32,1.99,1.91,2.01,1.93,1.96,1.85,Away,19,9,20222023_19_9_Away
20222023,E0,2022-08-21,16:30,Man City,Newcastle,3.0,3.0,D,1.0,2.0,H,J Gillett,21.0,12.0,10.0,6.0,7.0,14.0,5.0,5.0,2.0,4.0,0.0,0.0,1.36,5.0,7.5,1.41,5.35,9.5,1.37,5.11,8.67,1.66,2.2,1.75,2.42,1.65,2.26,Away,4,15,20222023_4_15_Away
20222023,E0,2022-08-22,20:00,Liverpool,Man United,1.0,2.0,H,0.0,1.0,H,M Oliver,17.0,12.0,5.0,4.0,7.0,11.0,8.0,6.0,1.0,3.0,0.0,0.0,1.6,4.33,5.25,1.65,4.7,5.6,1.6,4.38,5.22,1.5,2.62,1.55,2.69,1.5,2.58,Away,3,14,20222023_3_14_Away
20222023,E0,2022-08-27,12:30,Man United,Southampton,1.0,0.0,A,0.0,0.0,D,A Madley,11.0,17.0,6.0,5.0,14.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,1.8,4.0,4.2,1.85,4.35,4.5,1.8,4.06,4.27,1.57,2.37,1.66,2.5,1.59,2.39,Away,14,7,20222023_14_7_Away
20222023,E0,2022-08-27,15:00,Everton,Brentford,1.0,1.0,D,1.0,0.0,A,J Brooks,14.0,19.0,7.0,5.0,8.0,8.0,5.0,8.0,2.0,2.0,0.0,0.0,3.75,3.5,2.0,3.92,3.58,2.16,3.77,3.47,2.06,2.06,1.84,2.11,1.85,2.04,1.8,Away,5,21,20222023_5_21_Away
20222023,E0,2022-08-27,15:00,Leeds,Brighton,0.0,1.0,H,0.0,0.0,D,M Salisbury,10.0,13.0,2.0,4.0,14.0,10.0,3.0,5.0,3.0,2.0,0.0,0.0,3.8,3.8,1.9,4.24,3.85,1.96,4.04,3.73,1.91,1.88,2.02,1.91,2.08,1.82,2.01,Away,10,19,20222023_10_19_Away
20222023,E0,2022-08-27,15:00,Leicester,Chelsea,1.0,2.0,H,0.0,0.0,D,P Tierney,17.0,7.0,5.0,3.0,7.0,10.0,11.0,3.0,2.0,1.0,0.0,1.0,7.0,5.0,1.4,8.2,5.2,1.46,7.52,4.93,1.42,1.61,2.3,1.71,2.39,1.64,2.28,Away,6,1,20222023_6_1_Away
20222023,E0,2022-08-27,15:00,Bournemouth,Liverpool,0.0,9.0,H,0.0,5.0,H,S Attwell,5.0,19.0,2.0,12.0,5.0,6.0,1.0,8.0,1.0,0.0,0.0,0.0,26.0,10.0,1.1,34.0,11.0,1.14,25.51,10.17,1.11,1.36,3.2,1.4,3.31,1.36,3.16,Away,24,3,20222023_24_3_Away
20222023,E0,2022-08-27,15:00,Crystal Palace,Man City,2.0,4.0,H,2.0,0.0,A,D England,2.0,18.0,2.0,5.0,8.0,14.0,1.0,6.0,2.0,1.0,0.0,0.0,13.0,7.5,1.18,18.0,8.2,1.22,15.25,7.56,1.19,1.44,2.75,1.5,2.87,1.45,2.77,Away,16,4,20222023_16_4_Away
20222023,E0,2022-08-27,17:30,Fulham,Arsenal,1.0,2.0,H,0.0,0.0,D,J Gillett,11.0,22.0,3.0,8.0,12.0,6.0,2.0,9.0,3.0,2.0,0.0,0.0,9.0,5.75,1.3,10.0,6.1,1.36,9.44,5.77,1.32,1.5,2.62,1.54,2.75,1.49,2.62,Away,18,11,20222023_18_11_Away
20222023,E0,2022-08-28,14:00,West Ham,Aston Villa,1.0,0.0,A,0.0,0.0,D,D Coote,7.0,9.0,2.0,3.0,10.0,10.0,2.0,3.0,0.0,2.0,0.0,0.0,3.1,3.4,2.3,3.3,3.6,2.41,3.18,3.43,2.3,1.91,1.99,1.94,2.01,1.88,1.95,Away,9,20,20222023_9_20_Away
20222023,E0,2022-08-28,14:00,Newcastle,Wolves,1.0,1.0,D,0.0,1.0,H,P Bankes,21.0,10.0,6.0,4.0,11.0,10.0,13.0,4.0,1.0,2.0,0.0,0.0,2.7,3.3,2.7,2.79,3.46,2.86,2.7,3.26,2.75,2.1,1.72,2.19,1.84,2.11,1.75,Away,15,8,20222023_15_8_Away
20222023,E0,2022-08-28,16:30,Tottenham,Nott'm Forest,2.0,0.0,A,1.0,0.0,A,C Pawson,18.0,17.0,7.0,1.0,13.0,11.0,1.0,6.0,1.0,6.0,0.0,0.0,1.44,4.6,7.0,1.51,4.8,7.5,1.47,4.59,6.98,1.72,2.1,1.79,2.2,1.74,2.12,Away,17,25,20222023_17_25_Away
20222023,E0,2022-08-30,19:30,Brentford,Crystal Palace,1.0,1.0,D,0.0,0.0,D,S Hooper,9.0,13.0,3.0,4.0,8.0,11.0,6.0,4.0,2.0,1.0,0.0,0.0,3.6,3.4,2.05,3.9,3.58,2.16,3.72,3.42,2.1,2.1,1.72,2.17,1.84,2.09,1.77,Away,21,16,20222023_21_16_Away
20222023,E0,2022-08-30,19:30,Brighton,Fulham,1.0,2.0,H,0.0,0.0,D,T Bramall,7.0,10.0,4.0,3.0,11.0,9.0,3.0,3.0,1.0,2.0,0.0,0.0,2.3,3.3,3.1,2.4,3.45,3.44,2.33,3.35,3.21,2.01,1.89,2.08,1.9,2.01,1.83,Away,19,18,20222023_19_18_Away
20222023,E0,2022-08-30,19:45,Chelsea,Southampton,1.0,2.0,H,1.0,2.0,H,M Oliver,10.0,9.0,4.0,7.0,10.0,15.0,3.0,5.0,1.0,2.0,0.0,0.0,1.61,4.0,5.25,1.69,4.3,5.5,1.65,4.16,5.22,1.72,2.1,1.81,2.17,1.75,2.11,Away,1,7,20222023_1_7_Away
20222023,E0,2022-08-30,20:00,Everton,Leeds,1.0,1.0,D,1.0,0.0,A,D England,7.0,14.0,2.0,5.0,9.0,10.0,2.0,10.0,3.0,3.0,0.0,0.0,3.3,3.5,2.15,3.58,3.72,2.18,3.46,3.57,2.14,1.87,2.03,1.91,2.07,1.84,1.99,Away,5,10,20222023_5_10_Away
20222023,E0,2022-08-31,19:30,Aston Villa,Arsenal,1.0,2.0,H,0.0,1.0,H,R Jones,4.0,22.0,3.0,9.0,14.0,10.0,3.0,10.0,3.0,2.0,0.0,0.0,6.0,4.5,1.45,7.5,4.8,1.5,7.0,4.63,1.47,1.72,2.1,1.82,2.17,1.75,2.11,Away,20,11,20222023_20_11_Away
20222023,E0,2022-08-31,19:30,Wolves,Bournemouth,0.0,0.0,D,0.0,0.0,D,A Taylor,17.0,5.0,4.0,2.0,12.0,12.0,5.0,2.0,1.0,2.0,0.0,0.0,2.15,3.3,3.5,2.24,3.54,3.67,2.16,3.38,3.53,2.1,1.72,2.18,1.81,2.11,1.75,Away,8,24,20222023_8_24_Away
20222023,E0,2022-08-31,19:30,Nott'm Forest,Man City,0.0,6.0,H,0.0,3.0,H,P Tierney,8.0,17.0,1.0,9.0,7.0,9.0,1.0,10.0,1.0,0.0,0.0,0.0,29.0,13.0,1.06,43.0,14.5,1.1,30.99,12.84,1.08,1.22,4.33,1.27,4.33,1.24,4.07,Away,25,4,20222023_25_4_Away
20222023,E0,2022-08-31,19:45,Tottenham,West Ham,1.0,1.0,D,1.0,0.0,A,P Bankes,13.0,14.0,4.0,4.0,9.0,10.0,4.0,3.0,5.0,2.0,0.0,0.0,1.95,3.8,3.6,2.08,3.9,3.8,2.01,3.74,3.63,1.72,2.1,1.81,2.17,1.75,2.1,Away,17,9,20222023_17_9_Away
20222023,E0,2022-08-31,20:00,Newcastle,Liverpool,1.0,2.0,H,1.0,0.0,A,A Marriner,5.0,23.0,2.0,6.0,10.0,9.0,0.0,13.0,2.0,0.0,0.0,0.0,9.0,5.25,1.33,11.0,6.25,1.34,9.58,5.81,1.31,1.5,2.62,1.52,2.72,1.49,2.61,Away,15,3,20222023_15_3_Away
20222023,E0,2022-09-01,20:00,Man United,Leicester,1.0,0.0,A,1.0,0.0,A,C Pawson,9.0,10.0,2.0,2.0,15.0,7.0,3.0,1.0,3.0,1.0,0.0,0.0,2.05,3.75,3.4,2.14,4.0,3.54,2.07,3.81,3.41,1.66,2.2,1.71,2.42,1.63,2.3,Away,14,6,20222023_14_6_Away
20222023,E0,2022-09-03,12:30,Liverpool,Everton,0.0,0.0,D,0.0,0.0,D,A Taylor,23.0,14.0,8.0,3.0,11.0,7.0,9.0,7.0,2.0,2.0,0.0,0.0,1.4,4.75,7.0,1.44,5.39,8.5,1.4,5.06,7.77,1.57,2.37,1.63,2.51,1.58,2.4,Away,3,5,20222023_3_5_Away
20222023,E0,2022-09-03,15:00,Leeds,Brentford,2.0,5.0,H,1.0,2.0,H,R Jones,17.0,14.0,6.0,8.0,9.0,8.0,6.0,2.0,2.0,2.0,0.0,0.0,3.4,3.5,2.1,3.45,3.75,2.25,3.33,3.59,2.17,1.72,2.1,1.79,2.17,1.75,2.1,Away,10,21,20222023_10_21_Away
20222023,E0,2022-09-03,15:00,West Ham,Chelsea,1.0,2.0,H,0.0,0.0,D,A Madley,6.0,8.0,3.0,3.0,11.0,6.0,3.0,10.0,2.0,4.0,0.0,0.0,5.5,4.5,1.55,6.4,4.58,1.59,6.03,4.38,1.55,1.72,2.1,1.81,2.2,1.74,2.12,Away,9,1,20222023_9_1_Away
20222023,E0,2022-09-03,15:00,Crystal Palace,Newcastle,0.0,0.0,D,0.0,0.0,D,M Salisbury,19.0,23.0,9.0,6.0,12.0,19.0,5.0,13.0,1.0,2.0,0.0,0.0,3.75,3.5,2.0,4.0,3.6,2.12,3.8,3.48,2.05,2.0,1.8,2.16,1.85,2.05,1.79,Away,16,15,20222023_16_15_Away
20222023,E0,2022-09-03,15:00,Bournemouth,Nott'm Forest,3.0,2.0,A,0.0,2.0,H,M Oliver,8.0,11.0,3.0,3.0,10.0,13.0,6.0,4.0,1.0,2.0,0.0,0.0,3.8,3.5,1.95,4.0,3.56,2.06,3.89,3.47,2.02,2.1,1.72,2.18,1.8,2.1,1.75,Away,24,25,20222023_24_25_Away
20222023,E0,2022-09-03,15:00,Fulham,Tottenham,1.0,2.0,H,0.0,1.0,H,S Attwell,9.0,23.0,3.0,10.0,6.0,9.0,3.0,10.0,4.0,3.0,0.0,0.0,6.5,4.5,1.5,7.04,4.8,1.53,6.54,4.62,1.49,1.61,2.3,1.66,2.43,1.62,2.32,Away,18,17,20222023_18_17_Away
20222023,E0,2022-09-03,15:00,Southampton,Wolves,0.0,1.0,H,0.0,1.0,H,J Brooks,12.0,7.0,1.0,2.0,14.0,10.0,6.0,5.0,2.0,4.0,0.0,0.0,3.25,3.4,2.2,3.45,3.54,2.32,3.33,3.4,2.24,2.04,1.86,2.1,1.87,2.02,1.81,Away,7,8,20222023_7_8_Away
20222023,E0,2022-09-03,17:30,Man City,Aston Villa,1.0,1.0,D,0.0,0.0,D,S Hooper,13.0,3.0,4.0,1.0,6.0,7.0,4.0,1.0,0.0,2.0,0.0,0.0,1.33,5.5,8.0,1.38,6.0,9.9,1.34,5.63,8.75,1.53,2.5,1.57,2.66,1.52,2.54,Away,4,20,20222023_4_20_Away
20222023,E0,2022-09-04,14:00,Leicester,Brighton,2.0,5.0,H,2.0,2.0,D,T Harrington,6.0,23.0,4.0,11.0,8.0,6.0,1.0,10.0,1.0,1.0,0.0,0.0,4.5,3.5,1.83,4.85,3.77,1.92,4.43,3.6,1.87,2.01,1.89,2.04,1.95,1.97,1.86,Away,6,19,20222023_6_19_Away
20222023,E0,2022-09-04,16:30,Arsenal,Man United,1.0,3.0,H,0.0,1.0,H,P Tierney,16.0,10.0,3.0,6.0,9.0,13.0,5.0,2.0,3.0,3.0,0.0,0.0,2.7,3.5,2.5,2.78,3.74,2.7,2.67,3.55,2.61,1.66,2.2,1.77,2.28,1.7,2.18,Away,11,14,20222023_11_14_Away
20222023,E0,2022-09-16,20:00,Southampton,Aston Villa,0.0,1.0,H,0.0,1.0,H,T Harrington,7.0,11.0,1.0,3.0,13.0,13.0,3.0,6.0,1.0,3.0,0.0,0.0,3.5,3.5,2.1,3.62,3.72,2.18,3.53,3.55,2.1,1.88,2.02,1.89,2.03,1.84,1.99,Away,7,20,20222023_7_20_Away
20222023,E0,2022-09-16,20:00,Fulham,Nott'm Forest,3.0,2.0,A,0.0,1.0,H,J Gillett,15.0,11.0,7.0,3.0,10.0,11.0,10.0,2.0,4.0,2.0,0.0,0.0,2.62,3.3,2.75,2.68,3.54,2.92,2.57,3.4,2.81,1.93,1.97,1.93,2.0,1.88,1.94,Away,18,25,20222023_18_25_Away
20222023,E0,2022-09-17,12:30,Man City,Wolves,3.0,0.0,A,2.0,0.0,A,A Taylor,16.0,6.0,7.0,1.0,9.0,7.0,7.0,5.0,1.0,2.0,0.0,1.0,1.33,5.0,9.5,1.37,5.9,10.0,1.34,5.47,9.25,1.57,2.37,1.64,2.47,1.58,2.39,Away,4,8,20222023_4_8_Away
20222023,E0,2022-09-17,15:00,Bournemouth,Newcastle,1.0,1.0,D,0.0,0.0,D,C Pawson,10.0,20.0,3.0,7.0,11.0,10.0,1.0,8.0,2.0,2.0,0.0,0.0,7.5,4.4,1.44,7.77,4.7,1.5,7.39,4.47,1.47,1.87,2.03,1.87,2.06,1.82,2.01,Away,24,15,20222023_24_15_Away
20222023,E0,2022-09-17,17:30,Leicester,Tottenham,2.0,6.0,H,2.0,2.0,D,S Hooper,19.0,16.0,7.0,11.0,9.0,9.0,1.0,6.0,2.0,1.0,0.0,0.0,7.0,4.5,1.45,7.1,5.0,1.54,6.7,4.59,1.49,1.57,2.37,1.65,2.52,1.59,2.39,Away,6,17,20222023_6_17_Away
20222023,E0,2022-09-18,12:00,Arsenal,Brentford,3.0,0.0,A,2.0,0.0,A,D Coote,13.0,5.0,7.0,2.0,10.0,10.0,3.0,3.0,2.0,0.0,0.0,0.0,1.8,3.8,4.2,1.86,4.05,4.5,1.81,3.91,4.3,1.66,2.2,1.72,2.28,1.68,2.21,Away,11,21,20222023_11_21_Away
20222023,E0,2022-09-18,14:15,West Ham,Everton,0.0,1.0,H,0.0,0.0,D,M Oliver,14.0,7.0,4.0,2.0,11.0,8.0,14.0,5.0,1.0,3.0,0.0,0.0,2.5,3.25,2.9,2.58,3.45,3.05,2.5,3.31,2.95,2.06,1.84,2.11,1.84,2.03,1.8,Away,9,5,20222023_9_5_Away
20222023,E0,2022-10-01,12:30,Tottenham,Arsenal,1.0,3.0,H,1.0,1.0,D,A Taylor,7.0,22.0,3.0,9.0,10.0,10.0,2.0,5.0,1.0,2.0,1.0,0.0,3.3,3.75,2.05,3.65,3.85,2.15,3.48,3.7,2.08,1.72,2.1,1.77,2.28,1.71,2.16,Away,17,11,20222023_17_11_Away
20222023,E0,2022-10-01,15:00,Brentford,Bournemouth,0.0,0.0,D,0.0,0.0,D,T Bramall,13.0,7.0,4.0,1.0,10.0,11.0,8.0,7.0,2.0,1.0,0.0,0.0,2.2,3.4,3.3,2.28,3.56,3.5,2.21,3.44,3.36,2.02,1.88,2.05,1.89,1.99,1.84,Away,21,24,20222023_21_24_Away
20222023,E0,2022-10-01,15:00,Chelsea,Crystal Palace,2.0,1.0,A,1.0,1.0,D,C Kavanagh,13.0,7.0,3.0,3.0,13.0,11.0,2.0,5.0,3.0,1.0,0.0,0.0,1.85,3.6,4.2,1.95,3.7,4.6,1.9,3.57,4.29,2.1,1.72,2.12,1.83,2.04,1.79,Away,1,16,20222023_1_16_Away
20222023,E0,2022-10-01,15:00,Newcastle,Fulham,4.0,1.0,A,3.0,0.0,A,D England,19.0,3.0,10.0,1.0,10.0,9.0,8.0,1.0,0.0,2.0,0.0,1.0,2.37,3.4,3.0,2.42,3.68,3.15,2.37,3.46,3.04,1.91,1.99,1.93,2.03,1.88,1.94,Away,15,18,20222023_15_18_Away
20222023,E0,2022-10-01,15:00,Brighton,Liverpool,3.0,3.0,D,2.0,1.0,A,A Madley,6.0,15.0,6.0,7.0,13.0,9.0,2.0,9.0,1.0,1.0,0.0,0.0,8.5,5.25,1.33,8.9,5.5,1.41,8.25,5.33,1.37,1.53,2.5,1.63,2.59,1.56,2.46,Away,19,3,20222023_19_3_Away
20222023,E0,2022-10-01,15:00,Everton,Southampton,2.0,1.0,A,0.0,0.0,D,A Marriner,12.0,22.0,5.0,6.0,10.0,11.0,6.0,7.0,2.0,2.0,0.0,0.0,3.4,3.4,2.15,3.55,3.52,2.28,3.44,3.41,2.19,2.04,1.86,2.08,1.86,2.0,1.83,Away,5,7,20222023_5_7_Away
20222023,E0,2022-10-01,17:30,Wolves,West Ham,0.0,2.0,H,0.0,1.0,H,P Tierney,15.0,18.0,4.0,5.0,6.0,8.0,6.0,1.0,2.0,2.0,0.0,0.0,4.2,3.5,1.95,4.31,3.65,2.02,4.12,3.48,1.96,2.2,1.66,2.27,1.83,2.16,1.71,Away,8,9,20222023_8_9_Away
20222023,E0,2022-10-02,14:00,Man United,Man City,3.0,6.0,H,0.0,4.0,H,M Oliver,12.0,22.0,8.0,10.0,9.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,7.5,5.75,1.33,9.4,6.0,1.4,8.0,5.7,1.35,1.44,2.75,1.49,2.9,1.44,2.79,Away,14,4,20222023_14_4_Away
20222023,E0,2022-10-02,16:30,Aston Villa,Leeds,0.0,0.0,D,0.0,0.0,D,S Attwell,19.0,9.0,7.0,1.0,12.0,23.0,9.0,2.0,2.0,3.0,0.0,1.0,3.0,3.4,2.35,3.12,3.66,2.48,3.03,3.46,2.36,1.8,2.0,1.89,2.09,1.82,2.01,Away,20,10,20222023_20_10_Away
20222023,E0,2022-10-03,20:00,Nott'm Forest,Leicester,0.0,4.0,H,0.0,3.0,H,R Jones,10.0,17.0,3.0,7.0,12.0,13.0,6.0,6.0,4.0,2.0,0.0,0.0,4.33,4.0,1.75,4.51,4.2,1.8,4.41,4.05,1.76,1.66,2.2,1.72,2.31,1.67,2.22,Away,25,6,20222023_25_6_Away
20222023,E0,2022-10-08,15:00,Leicester,Bournemouth,1.0,2.0,H,1.0,0.0,A,M Salisbury,9.0,10.0,5.0,4.0,16.0,8.0,2.0,7.0,2.0,1.0,0.0,0.0,2.05,3.4,3.6,2.16,3.85,3.65,2.09,3.63,3.53,1.8,2.0,1.92,2.09,1.84,1.99,Away,6,24,20222023_6_24_Away
20222023,E0,2022-10-08,15:00,Wolves,Chelsea,0.0,3.0,H,0.0,1.0,H,S Hooper,8.0,20.0,2.0,7.0,8.0,8.0,2.0,4.0,0.0,2.0,0.0,0.0,8.0,4.5,1.4,9.2,5.0,1.44,8.5,4.82,1.4,1.87,2.03,1.9,2.05,1.84,1.99,Away,8,1,20222023_8_1_Away
20222023,E0,2022-10-08,15:00,Southampton,Man City,0.0,4.0,H,0.0,2.0,H,A Madley,5.0,21.0,0.0,8.0,8.0,4.0,1.0,9.0,1.0,0.0,0.0,0.0,17.0,10.0,1.11,27.0,11.0,1.14,21.15,10.3,1.12,1.25,4.0,1.28,4.1,1.25,3.9,Away,7,4,20222023_7_4_Away
20222023,E0,2022-10-08,15:00,Brentford,Newcastle,1.0,5.0,H,0.0,2.0,H,J Brooks,6.0,16.0,3.0,6.0,9.0,14.0,5.0,9.0,1.0,0.0,0.0,0.0,4.2,3.8,1.83,4.6,4.08,1.88,4.38,3.92,1.8,1.72,2.1,1.82,2.17,1.77,2.08,Away,21,15,20222023_21_15_Away
20222023,E0,2022-10-08,17:30,Tottenham,Brighton,1.0,0.0,A,1.0,0.0,A,T Harrington,8.0,14.0,3.0,4.0,14.0,9.0,2.0,6.0,2.0,1.0,0.0,0.0,2.5,3.4,2.8,2.68,3.66,2.83,2.58,3.47,2.76,1.88,2.02,1.9,2.08,1.86,1.98,Away,17,19,20222023_17_19_Away
20222023,E0,2022-10-09,14:00,Leeds,Crystal Palace,1.0,2.0,H,1.0,1.0,D,P Tierney,10.0,13.0,4.0,5.0,23.0,13.0,3.0,5.0,3.0,3.0,0.0,0.0,3.6,3.5,2.05,3.77,3.85,2.17,3.57,3.62,2.07,1.86,2.04,1.92,2.06,1.85,1.99,Away,10,16,20222023_10_16_Away
20222023,E0,2022-10-09,14:00,Fulham,West Ham,1.0,3.0,H,1.0,1.0,D,C Kavanagh,8.0,17.0,2.0,8.0,7.0,9.0,2.0,4.0,3.0,1.0,0.0,0.0,4.75,3.8,1.72,4.82,4.05,1.84,4.56,3.9,1.78,1.8,2.0,1.85,2.11,1.8,2.04,Away,18,9,20222023_18_9_Away
20222023,E0,2022-10-09,16:30,Liverpool,Arsenal,2.0,3.0,H,1.0,2.0,H,M Oliver,8.0,11.0,3.0,7.0,11.0,11.0,3.0,4.0,2.0,1.0,0.0,0.0,2.62,3.6,2.5,2.7,3.96,2.69,2.62,3.72,2.58,1.57,2.37,1.67,2.49,1.6,2.38,Away,3,11,20222023_3_11_Away
20222023,E0,2022-10-09,19:00,Man United,Everton,2.0,1.0,A,2.0,1.0,A,D Coote,12.0,11.0,4.0,2.0,13.0,7.0,4.0,5.0,1.0,2.0,0.0,0.0,2.05,3.5,3.6,2.15,3.8,3.71,2.09,3.58,3.56,1.88,2.02,1.93,2.06,1.85,1.99,Away,14,5,20222023_14_5_Away
20222023,E0,2022-10-10,20:00,Aston Villa,Nott'm Forest,1.0,1.0,D,1.0,1.0,D,A Taylor,12.0,6.0,2.0,3.0,19.0,13.0,4.0,1.0,3.0,3.0,0.0,0.0,2.2,3.4,3.3,2.25,3.65,3.48,2.19,3.49,3.35,2.03,1.87,2.06,1.89,2.01,1.83,Away,20,25,20222023_20_25_Away
20222023,E0,2022-10-14,20:00,Brighton,Brentford,0.0,2.0,H,0.0,1.0,H,M Salisbury,21.0,7.0,7.0,3.0,15.0,12.0,11.0,2.0,1.0,3.0,0.0,0.0,2.3,3.4,3.1,2.38,3.52,3.33,2.3,3.44,3.21,1.97,1.93,1.99,1.95,1.93,1.89,Away,19,21,20222023_19_21_Away
20222023,E0,2022-10-15,12:30,Crystal Palace,Leicester,0.0,0.0,D,0.0,0.0,D,A Madley,8.0,14.0,1.0,5.0,13.0,18.0,2.0,9.0,2.0,2.0,0.0,0.0,3.1,3.4,2.3,3.21,3.68,2.44,3.12,3.49,2.31,1.89,2.01,1.91,2.05,1.85,1.98,Away,16,6,20222023_16_6_Away
20222023,E0,2022-10-15,15:00,Bournemouth,Fulham,2.0,2.0,D,2.0,1.0,A,G Scott,10.0,19.0,6.0,4.0,11.0,9.0,6.0,5.0,0.0,2.0,0.0,0.0,4.0,3.75,1.85,4.3,3.9,1.96,4.13,3.72,1.89,1.96,1.94,1.99,2.02,1.9,1.92,Away,24,18,20222023_24_18_Away
20222023,E0,2022-10-15,15:00,Nott'm Forest,Wolves,0.0,1.0,H,0.0,0.0,D,T Bramall,10.0,9.0,2.0,2.0,13.0,17.0,5.0,4.0,2.0,2.0,0.0,0.0,5.0,3.75,1.7,5.5,3.9,1.78,5.13,3.81,1.72,2.06,1.84,2.09,1.88,2.02,1.82,Away,25,8,20222023_25_8_Away
20222023,E0,2022-10-15,17:30,Everton,Tottenham,0.0,2.0,H,0.0,0.0,D,P Tierney,4.0,21.0,0.0,7.0,13.0,12.0,1.0,7.0,4.0,1.0,0.0,0.0,6.5,4.5,1.5,7.26,4.75,1.52,6.81,4.56,1.49,1.72,2.1,1.83,2.17,1.76,2.08,Away,5,17,20222023_5_17_Away
20222023,E0,2022-10-16,14:00,Chelsea,Aston Villa,2.0,0.0,A,1.0,0.0,A,R Jones,8.0,18.0,4.0,7.0,11.0,12.0,1.0,7.0,3.0,0.0,0.0,0.0,1.8,3.75,4.33,1.87,3.84,4.78,1.82,3.69,4.54,2.03,1.87,2.13,1.91,1.98,1.83,Away,1,20,20222023_1_20_Away
20222023,E0,2022-10-16,14:00,Arsenal,Leeds,1.0,0.0,A,1.0,0.0,A,C Kavanagh,9.0,16.0,4.0,4.0,11.0,10.0,3.0,6.0,2.0,0.0,0.0,0.0,1.55,4.2,6.0,1.6,4.6,6.3,1.56,4.41,5.83,1.61,2.3,1.67,2.41,1.62,2.31,Away,11,10,20222023_11_10_Away
20222023,E0,2022-10-16,14:00,Newcastle,Man United,0.0,0.0,D,0.0,0.0,D,C Pawson,9.0,15.0,2.0,2.0,11.0,13.0,4.0,4.0,1.0,3.0,0.0,0.0,3.5,3.8,1.95,3.84,4.0,2.04,3.65,3.78,2.0,1.72,2.1,1.78,2.27,1.7,2.18,Away,15,14,20222023_15_14_Away
20222023,E0,2022-10-16,14:00,West Ham,Southampton,1.0,1.0,D,0.0,1.0,H,P Bankes,25.0,10.0,4.0,8.0,3.0,7.0,14.0,4.0,1.0,1.0,0.0,0.0,2.4,3.4,2.9,2.5,3.6,3.08,2.44,3.42,2.96,2.0,1.9,2.04,1.98,1.93,1.9,Away,9,7,20222023_9_7_Away
20222023,E0,2022-10-16,16:30,Man City,Liverpool,0.0,1.0,H,0.0,0.0,D,A Taylor,16.0,13.0,6.0,2.0,7.0,10.0,6.0,5.0,1.0,3.0,0.0,0.0,1.9,4.0,3.6,1.95,4.33,4.1,1.91,4.06,3.74,1.44,2.75,1.5,2.8,1.46,2.7,Away,4,3,20222023_4_3_Away
20222023,E0,2022-10-18,19:30,Nott'm Forest,Brighton,0.0,0.0,D,0.0,0.0,D,D England,3.0,19.0,0.0,7.0,14.0,10.0,1.0,9.0,1.0,3.0,0.0,0.0,7.0,4.75,1.4,9.0,5.2,1.45,8.19,4.91,1.4,1.72,2.1,1.82,2.17,1.76,2.09,Away,25,19,20222023_25_19_Away
