,season,round,kickoff_time,team_name,opp_team_name,value,points_scaled,elo,elo_team,elo_opp
27595,20212022,24.0,2022-02-10T19:45:00Z,Liverpool,Leicester,7.111111111111111,1.9741001400824065,"[1144.2107589937395, 1032.256843186228]",1144.2107589937395,1032.256843186228
29987,20212022,24.0,2022-02-10T19:45:00Z,Leicester,Liverpool,1.8888888888888888,-0.8604005203138726,"[1028.585695244044, 1147.8819069359236]",1028.585695244044,1147.8819069359236
58702,20212022,24.0,2022-02-10T19:45:00Z,Arsenal,Wolves,5.181818181818182,0.9269248477503189,"[1050.7008395529263, 1000.7411524924589]",1050.7008395529263,1000.7411524924589
1273,20212022,24.0,2022-02-10T19:45:00Z,Wolves,Arsenal,1.8181818181818181,-0.8987786723888705,"[996.2545392163019, 1055.1874528290832]",996.2545392163019,1055.1874528290832
34777,20212022,25.0,2022-02-12T12:30:00Z,Southampton,Man Utd,3.5,0.01407308768072424,"[988.9631714958151, 1021.3159684555112]",988.9631714958151,1021.3159684555112
46741,20212022,25.0,2022-02-12T12:30:00Z,Man Utd,Southampton,2.727272727272727,-0.40534528856746804,"[1016.9271553801793, 993.351984571147]",1016.9271553801793,993.351984571147
20424,20212022,25.0,2022-02-12T15:00:00Z,Leeds,Everton,1.4444444444444444,-1.101634619071003,"[963.1254434840273, 954.8596753662486]",963.1254434840273,954.8596753662486
51530,20212022,25.0,2022-02-12T15:00:00Z,Brighton,Watford,6.090909090909091,1.4203582315717216,"[1005.3780120087331, 941.6400642825324]",1005.3780120087331,941.6400642825324
18027,20212022,25.0,2022-02-12T15:00:00Z,Brentford,Crystal Palace,5.0,0.8282381709860385,"[962.7673841051876, 966.1380023741063]",962.7673841051876,966.1380023741063
8457,20212022,25.0,2022-02-12T15:00:00Z,Crystal Palace,Brentford,4.454545454545454,0.5321781406931967,"[966.1824993065235, 962.7228871727705]",966.1824993065235,962.7228871727705
10853,20212022,25.0,2022-02-12T15:00:00Z,Watford,Brighton,1.3333333333333333,-1.1619431437602852,"[936.3166947352763, 1010.7013815559892]",936.3166947352763,1010.7013815559892
25209,20212022,25.0,2022-02-12T15:00:00Z,Everton,Leeds,6.7272727272727275,1.7657616002467034,"[960.1286337562976, 957.8564850939782]",960.1286337562976,957.8564850939782
39570,20212022,25.0,2022-02-12T17:30:00Z,Man City,Norwich,7.0,1.913791615393124,"[1215.2484945538333, 919.5163802810575]",1215.2484945538333,919.5163802810575
32392,20212022,25.0,2022-02-12T17:30:00Z,Norwich,Man City,1.7272727272727273,-0.9481220107710108,"[915.7214323111268, 1219.043442523764]",915.7214323111268,1219.043442523764
37179,20212022,25.0,2022-02-13T14:00:00Z,Aston Villa,Newcastle,1.7272727272727273,-0.9481220107710108,"[981.8440521326879, 919.0971956378753]",981.8440521326879,919.0971956378753
49149,20212022,25.0,2022-02-13T14:00:00Z,Wolves,Spurs,6.2727272727272725,1.519044908336002,"[1001.2600855292283, 1031.510428412739]",1001.2600855292283,1031.510428412739
3680,20212022,25.0,2022-02-13T14:00:00Z,Newcastle,Aston Villa,4.222222222222222,0.4060784981610608,"[920.0318861309415, 980.9093616396217]",920.0318861309415,980.9093616396217
13251,20212022,25.0,2022-02-13T14:00:00Z,Liverpool,Burnley,5.6,1.153904204308164,"[1148.5249352341953, 948.1904290598254]",1148.5249352341953,948.1904290598254
58720,20212022,25.0,2022-02-13T14:00:00Z,Spurs,Wolves,1.4545454545454546,-1.0961520259174315,"[1024.4036567942567, 1008.3668571477104]",1024.4036567942567,1008.3668571477104
30001,20212022,25.0,2022-02-13T14:00:00Z,Burnley,Liverpool,2.090909090909091,-0.7507486572424498,"[945.160884493839, 1151.5544798001815]",945.160884493839,1151.5544798001815
56329,20212022,25.0,2022-02-13T16:30:00Z,Leicester,West Ham,3.4,-0.04020458453963009,"[1026.8042368700712, 1045.7275685720558]",1026.8042368700712,1045.7275685720558
27614,20212022,25.0,2022-02-13T16:30:00Z,West Ham,Leicester,3.272727272727273,-0.10928525827462629,"[1042.8259744578543, 1029.7058309842728]",1042.8259744578543,1029.7058309842728
34794,20212022,25.0,2022-02-15T20:15:00Z,Brighton,Man Utd,1.5,-1.0714803567263613,"[1004.5707910248758, 1023.0577459112927]",1004.5707910248758,1023.0577459112927
10865,20212022,25.0,2022-02-15T20:15:00Z,Man Utd,Brighton,5.7272727272727275,1.2229848780431607,"[1025.495566414778, 1002.1329705213903]",1025.495566414778,1002.1329705213903
56333,20212022,26.0,2022-02-19T12:30:00Z,Newcastle,West Ham,2.4545454545454546,-0.5533753037138887,"[917.64091254218, 1045.216948046616]",917.64091254218,1045.216948046616
37190,20212022,26.0,2022-02-19T12:30:00Z,West Ham,Newcastle,3.1,-0.20303760120069284,"[1040.5630638024493, 922.2947967863466]",1040.5630638024493,922.2947967863466
39592,20212022,26.0,2022-02-19T15:00:00Z,Liverpool,Norwich,4.7272727272727275,0.6802081558396178,"[1150.286285847293, 916.9896262640154]",1150.286285847293,916.9896262640154
8475,20212022,26.0,2022-02-19T15:00:00Z,Arsenal,Brentford,4.0,0.28546144878249563,"[1052.6899611830072, 965.2203788188464]",1052.6899611830072,965.2203788188464
3700,20212022,26.0,2022-02-19T15:00:00Z,Watford,Aston Villa,5.181818181818182,0.9269248477503189,"[939.0364981149567, 978.1895582599414]",939.0364981149567,978.1895582599414
20450,20212022,26.0,2022-02-19T15:00:00Z,Southampton,Everton,5.7272727272727275,1.2229848780431607,"[995.4580106799264, 958.0226076475183]",995.4580106799264,958.0226076475183
15660,20212022,26.0,2022-02-19T15:00:00Z,Crystal Palace,Chelsea,1.9,-0.8543696678449443,"[962.6991161602656, 1133.2350799453782]",962.6991161602656,1133.2350799453782
30021,20212022,26.0,2022-02-19T15:00:00Z,Norwich,Liverpool,2.272727272727273,-0.6520619804781691,"[914.3696886615127, 1152.9062234497956]",914.3696886615127,1152.9062234497956
1298,20212022,26.0,2022-02-19T15:00:00Z,Brentford,Arsenal,2.4,-0.582981306743173,"[962.4846631227806, 1055.4256768790729]",962.4846631227806,1055.4256768790729
46770,20212022,26.0,2022-02-19T15:00:00Z,Everton,Southampton,1.7,-0.9629250122856529,"[953.043978450439, 1000.4366398770056]",953.043978450439,1000.4366398770056
51550,20212022,26.0,2022-02-19T15:00:00Z,Aston Villa,Watford,2.5,-0.5287036345228185,"[973.167242493995, 944.058813880903]",973.167242493995,944.058813880903
10872,20212022,26.0,2022-02-19T15:00:00Z,Burnley,Brighton,6.9,1.85951394317277,"[951.8229881548511, 995.4708668603782]",951.8229881548511,995.4708668603782
13264,20212022,26.0,2022-02-19T15:00:00Z,Brighton,Burnley,1.3333333333333333,-1.1619431437602852,"[987.8286660797393, 959.4651889354901]",987.8286660797393,959.4651889354901
18052,20212022,26.0,2022-02-19T15:00:00Z,Chelsea,Crystal Palace,5.0,0.8282381709860385,"[1132.6035487970696, 963.3306473085742]",1132.6035487970696,963.3306473085742
32418,20212022,26.0,2022-02-19T17:30:00Z,Spurs,Man City,3.8181818181818183,0.1867747720182152,"[1025.1201748376873, 1218.3269244803334]",1025.1201748376873,1218.3269244803334
49168,20212022,26.0,2022-02-19T17:30:00Z,Man City,Spurs,2.272727272727273,-0.6520619804781691,"[1211.7503642218257, 1031.696735096195]",1211.7503642218257,1031.696735096195
25241,20212022,26.0,2022-02-20T14:00:00Z,Man Utd,Leeds,3.909090909090909,0.23611811040035544,"[1023.0626284323247, 960.2894230764316]",1023.0626284323247,960.2894230764316
34812,20212022,26.0,2022-02-20T14:00:00Z,Leeds,Man Utd,1.875,-0.8679390859000329,"[956.1284191031843, 1027.223632405572]",956.1284191031843,1027.223632405572
58744,20212022,26.0,2022-02-20T16:30:00Z,Leicester,Wolves,2.272727272727273,-0.6520619804781691,"[1024.576410731174, 1013.4962774008092]",1024.576410731174,1013.4962774008092
27636,20212022,26.0,2022-02-20T16:30:00Z,Wolves,Leicester,3.6,0.06835075990107857,"[1012.044926034698, 1026.0277620972852]",1012.044926034698,1026.0277620972852
13281,20212022,26.0,2022-02-23T19:30:00Z,Spurs,Burnley,2.5,-0.5287036345228185,"[1026.1465120608293, 965.0154119708557]",1026.1465120608293,965.0154119708557
51568,20212022,26.0,2022-02-23T19:30:00Z,Crystal Palace,Watford,4.7272727272727275,0.6802081558396178,"[963.5787925501252, 943.810668639352]",963.5787925501252,943.810668639352
18068,20212022,26.0,2022-02-23T19:30:00Z,Watford,Crystal Palace,1.6,-1.0172026845060071,"[938.2262421962089, 969.1632189932683]",938.2262421962089,969.1632189932683
49174,20212022,26.0,2022-02-23T19:30:00Z,Burnley,Spurs,5.545454545454546,1.1242982012788802,"[968.7996213857182, 1022.3623026459668]",968.7996213857182,1022.3623026459668
25249,20212022,26.0,2022-02-23T19:45:00Z,Liverpool,Leeds,8.909090909090908,2.9500017214180687,"[1160.7352312651751, 948.2994112878049]",1160.7352312651751,948.2994112878049
30034,20212022,26.0,2022-02-23T19:45:00Z,Leeds,Liverpool,0.5,-1.6142570789299042,"[941.8227299958942, 1167.211912557086]",941.8227299958942,1167.211912557086
58752,20212022,26.0,2022-02-24T19:45:00Z,Arsenal,Wolves,2.1818181818181817,-0.7014053188603095,"[1049.6306629398957, 1017.8399399738752]",1049.6306629398957,1017.8399399738752
1321,20212022,26.0,2022-02-24T19:45:00Z,Wolves,Arsenal,2.0,-0.80009199562459,"[1013.3949888335334, 1054.0756140802375]",1013.3949888335334,1054.0756140802375
39611,20212022,27.0,2022-02-25T20:00:00Z,Southampton,Norwich,5.545454545454546,1.1242982012788802,"[1001.3505323550081, 913.4557961835102]",1001.3505323550081,913.4557961835102
46789,20212022,27.0,2022-02-25T20:00:00Z,Norwich,Southampton,1.5454545454545454,-1.0468086875352913,"[908.8686132080927, 1005.9377153304256]",908.8686132080927,1005.9377153304256
25255,20212022,27.0,2022-02-26T12:30:00Z,Spurs,Leeds,7.909090909090909,2.407224999214527,"[1028.4623782007307, 935.7226544411302]",1028.4623782007307,935.7226544411302
49184,20212022,27.0,2022-02-26T12:30:00Z,Leeds,Spurs,1.0,-1.3428687178281329,"[929.9927679376985, 1034.1922647041624]",929.9927679376985,1034.1922647041624
34833,20212022,27.0,2022-02-26T15:00:00Z,Watford,Man Utd,4.545454545454546,0.5815214790753374,"[940.1621937933694, 1025.2876808084116]",940.1621937933694,1025.2876808084116
37221,20212022,27.0,2022-02-26T15:00:00Z,Brentford,Newcastle,1.4444444444444444,-1.101634619071003,"[955.1501614299277, 929.6292984791995]",955.1501614299277,929.6292984791995
51582,20212022,27.0,2022-02-26T15:00:00Z,Man Utd,Watford,4.818181818181818,0.729551494221758,"[1024.6314546479298, 940.8184199538513]",1024.6314546479298,940.8184199538513
8509,20212022,27.0,2022-02-26T15:00:00Z,Newcastle,Brentford,6.0,1.3710148931895814,"[933.7305824432813, 951.048877465846]",933.7305824432813,951.048877465846
13293,20212022,27.0,2022-02-26T15:00:00Z,Crystal Palace,Burnley,3.4,-0.04020458453963009,"[966.99331077751, 970.9695296014764]",966.99331077751,970.9695296014764
18078,20212022,27.0,2022-02-26T15:00:00Z,Burnley,Crystal Palace,2.2222222222222223,-0.6794749462460249,"[966.1523061209175, 971.810534258069]",966.1523061209175,971.810534258069
3726,20212022,27.0,2022-02-26T15:30:00Z,Brighton,Aston Villa,1.1818181818181819,-1.2441820410638522,"[980.4894515544364, 980.5064570192978]",980.4894515544364,980.5064570192978
10904,20212022,27.0,2022-02-26T15:30:00Z,Aston Villa,Brighton,5.545454545454546,1.1242982012788802,"[983.0032246877983, 977.992683885936]",983.0032246877983,977.992683885936
20479,20212022,27.0,2022-02-26T17:30:00Z,Man City,Everton,5.2727272727272725,0.9762681861324591,"[1211.66163875874, 953.1327039135248]",1211.66163875874,953.1327039135248
32443,20212022,27.0,2022-02-26T17:30:00Z,Everton,Man City,2.1818181818181817,-0.7014053188603095,"[950.3208533146783, 1214.4734893575867]",950.3208533146783,1214.4734893575867
56376,20212022,27.0,2022-02-27T14:00:00Z,Wolves,West Ham,2.1,-0.7458143234042357,"[1009.0659737028266, 1044.8920789331562]",1009.0659737028266,1044.8920789331562
58768,20212022,27.0,2022-02-27T14:00:00Z,West Ham,Wolves,5.454545454545454,1.0749548628967396,"[1046.3516771916823, 1007.6063754443005]",1046.3516771916823,1007.6063754443005
13304,20212022,27.0,2022-03-01T19:45:00Z,Leicester,Burnley,4.6,0.6111274821046212,"[1025.2038334878944, 966.9762347303084]",1025.2038334878944,966.9762347303084
27661,20212022,27.0,2022-03-01T19:45:00Z,Burnley,Leicester,1.7,-0.9629250122856529,"[962.368025007078, 1029.8120432111248]",962.368025007078,1029.8120432111248
25271,20212022,28.0,2022-03-05T12:30:00Z,Leicester,Leeds,5.666666666666667,1.1900893191217339,"[1030.8771025855756, 928.9277085632477]",1030.8771025855756,928.9277085632477
27663,20212022,28.0,2022-03-05T12:30:00Z,Leeds,Leicester,2.0,-0.80009199562459,"[925.4372944798815, 1034.3675166689418]",925.4372944798815,1034.3675166689418
37239,20212022,28.0,2022-03-05T15:00:00Z,Brighton,Newcastle,2.4444444444444446,-0.5588578968674598,"[972.7513089420736, 938.9719573871437]",972.7513089420736,938.9719573871437
3743,20212022,28.0,2022-03-05T15:00:00Z,Southampton,Aston Villa,1.1111111111111112,-1.2825601931388502,"[998.2493200060018, 990.6916200122221]",998.2493200060018,990.6916200122221
10920,20212022,28.0,2022-03-05T15:00:00Z,Newcastle,Brighton,4.0,0.28546144878249563,"[938.9114380326226, 972.8118282965946]",938.9114380326226,972.8118282965946
46809,20212022,28.0,2022-03-05T15:00:00Z,Aston Villa,Southampton,7.454545454545454,2.160508307303825,"[997.5220356482725, 991.4189043699513]",997.5220356482725,991.4189043699513
58779,20212022,28.0,2022-03-05T15:00:00Z,Crystal Palace,Wolves,6.090909090909091,1.4203582315717216,"[976.3315652120384, 1003.0853444903311]",976.3315652120384,1003.0853444903311
15703,20212022,28.0,2022-03-05T15:00:00Z,Burnley,Chelsea,1.0,-1.3428687178281329,"[956.9406212684679, 1138.0309525356797]",956.9406212684679,1138.0309525356797
18102,20212022,28.0,2022-03-05T15:00:00Z,Wolves,Crystal Palace,1.7272727272727273,-0.9481220107710108,"[996.6478789627843, 982.7690307395852]",996.6478789627843,982.7690307395852
13311,20212022,28.0,2022-03-05T15:00:00Z,Chelsea,Burnley,8.0,2.4565683375966665,"[1143.900004533977, 951.0715692701707]",1143.900004533977,951.0715692701707
39631,20212022,28.0,2022-03-05T15:00:00Z,Brentford,Norwich,4.5,0.556849809884267,"[950.3097192979632, 909.6077713759755]",950.3097192979632,909.6077713759755
8528,20212022,28.0,2022-03-05T15:00:00Z,Norwich,Brentford,2.0,-0.80009199562459,"[905.3453827559491, 954.5721079179896]",905.3453827559491,954.5721079179896
56391,20212022,28.0,2022-03-05T17:30:00Z,Liverpool,West Ham,5.636363636363637,1.1736415396610205,"[1168.0923335596588, 1045.4712561891095]",1168.0923335596588,1045.4712561891095
30069,20212022,28.0,2022-03-05T17:30:00Z,West Ham,Liverpool,2.0,-0.80009199562459,"[1042.0926808264078, 1171.4709089223604]",1042.0926808264078,1171.4709089223604
1355,20212022,28.0,2022-03-06T14:00:00Z,Watford,Arsenal,3.090909090909091,-0.20797193503890696,"[939.7639353817293, 1055.1300986523595]",939.7639353817293,1055.1300986523595
51607,20212022,28.0,2022-03-06T14:00:00Z,Arsenal,Watford,4.0,0.28546144878249563,"[1052.4837143088391, 942.4103197252496]",1052.4837143088391,942.4103197252496
32466,20212022,28.0,2022-03-06T16:30:00Z,Man Utd,Man City,1.9090909090909092,-0.8494353340067302,"[1021.1992687769234, 1217.905675228593]",1021.1992687769234,1217.905675228593
34858,20212022,28.0,2022-03-06T16:30:00Z,Man City,Man Utd,4.909090909090909,0.7788948326038982,"[1217.050306923765, 1022.0546370817514]",1217.050306923765,1022.0546370817514
49218,20212022,28.0,2022-03-07T20:00:00Z,Everton,Spurs,1.2222222222222223,-1.2222516684495677,"[944.9942079714282, 1039.5189100474124]",944.9942079714282,1039.5189100474124
20503,20212022,28.0,2022-03-07T20:00:00Z,Spurs,Everton,7.555555555555555,2.2153342388395365,"[1044.7243620094398, 939.7887560094008]",1044.7243620094398,939.7887560094008
15720,20212022,28.0,2022-03-10T19:30:00Z,Norwich,Chelsea,2.4444444444444446,-0.5588578968674598,"[903.0996976856726, 1146.1456896042534]",903.0996976856726,1146.1456896042534
51618,20212022,28.0,2022-03-10T19:30:00Z,Wolves,Watford,6.8,1.8052362709524155,"[1000.6884285148831, 938.3697701731508]",1000.6884285148831,938.3697701731508
37258,20212022,28.0,2022-03-10T19:30:00Z,Southampton,Newcastle,2.272727272727273,-0.6520619804781691,"[985.6588069129408, 944.6715354896331]",985.6588069129408,944.6715354896331
46828,20212022,28.0,2022-03-10T19:30:00Z,Newcastle,Southampton,3.8181818181818183,0.1867747720182152,"[944.3621687807041, 985.9681736218698]",944.3621687807041,985.9681736218698
58796,20212022,28.0,2022-03-10T19:30:00Z,Watford,Wolves,0.6666666666666666,-1.5237942918959806,"[931.5788384429288, 1007.479360245105]",931.5788384429288,1007.479360245105
39648,20212022,28.0,2022-03-10T19:30:00Z,Chelsea,Norwich,4.5,0.556849809884267,"[1144.3822558015643, 904.8631314883618]",1144.3822558015643,904.8631314883618
3760,20212022,28.0,2022-03-10T19:45:00Z,Leeds,Aston Villa,1.2222222222222223,-1.2222516684495677,"[919.9819143126554, 1002.9774158154987]",919.9819143126554,1002.9774158154987
25296,20212022,28.0,2022-03-10T19:45:00Z,Aston Villa,Leeds,6.909090909090909,1.8644482770109838,"[1006.8814556694854, 916.0778744586687]",1006.8814556694854,916.0778744586687
10941,20212022,29.0,2022-03-12T12:30:00Z,Liverpool,Brighton,6.363636363636363,1.568388246718142,"[1173.7721396673503, 970.5105975516047]",1173.7721396673503,970.5105975516047
30084,20212022,29.0,2022-03-12T12:30:00Z,Brighton,Liverpool,1.4,-1.1257580289467157,"[965.9828773704044, 1178.2998598485508]",965.9828773704044,1178.2998598485508
8550,20212022,29.0,2022-03-12T15:00:00Z,Burnley,Brentford,1.1818181818181819,-1.2441820410638522,"[944.182298762251, 961.4613784259093]",944.182298762251,961.4613784259093
13335,20212022,29.0,2022-03-12T15:00:00Z,Brentford,Burnley,5.7272727272727275,1.2229848780431607,"[963.9279353107913, 941.7157418773689]",963.9279353107913,941.7157418773689
34875,20212022,29.0,2022-03-12T17:30:00Z,Spurs,Man Utd,2.3636363636363638,-0.6027186420960289,"[1039.7614421262494, 1027.0175569649416]",1039.7614421262494,1027.0175569649416
49232,20212022,29.0,2022-03-12T17:30:00Z,Man Utd,Spurs,3.6363636363636362,0.08808809525393456,"[1025.6858386409554, 1041.0931604502357]",1025.6858386409554,1041.0931604502357
46848,20212022,29.0,2022-03-13T14:00:00Z,Watford,Southampton,3.3636363636363638,-0.05994191989248608,"[930.521936209269, 987.0250758555296]",930.521936209269,987.0250758555296
15736,20212022,29.0,2022-03-13T14:00:00Z,Newcastle,Chelsea,1.9090909090909092,-0.8494353340067302,"[940.9376693916378, 1147.8067551906306]",940.9376693916378,1147.8067551906306
25309,20212022,29.0,2022-03-13T14:00:00Z,Norwich,Leeds,2.6,-0.47442596230246425,"[901.2439739691988, 919.6970319778317]",901.2439739691988,919.6970319778317
58808,20212022,29.0,2022-03-13T14:00:00Z,Everton,Wolves,1.5,-1.0714803567263613,"[934.8809218270087, 1012.3871944274971]",934.8809218270087,1012.3871944274971
37270,20212022,29.0,2022-03-13T14:00:00Z,Chelsea,Newcastle,5.363636363636363,1.0256115245145994,"[1147.931772240844, 940.8126523414243]",1147.931772240844,940.8126523414243
56413,20212022,29.0,2022-03-13T14:00:00Z,Aston Villa,West Ham,2.272727272727273,-0.6520619804781691,"[1003.1007292312756, 1045.8734072646175]",1003.1007292312756,1045.8734072646175
20527,20212022,29.0,2022-03-13T14:00:00Z,Wolves,Everton,5.818181818181818,1.272328216425301,"[1013.9801293164448, 933.287986938061]",1013.9801293164448,933.287986938061
39665,20212022,29.0,2022-03-13T14:00:00Z,Leeds,Norwich,2.5555555555555554,-0.4985493721781774,"[915.2495192899594, 905.6914866570711]",915.2495192899594,905.6914866570711
3775,20212022,29.0,2022-03-13T14:00:00Z,West Ham,Aston Villa,3.7777777777777777,0.16484439940393053,"[1043.5549168739833, 1005.4192196219097]",1043.5549168739833,1005.4192196219097
51633,20212022,29.0,2022-03-13T14:00:00Z,Southampton,Watford,2.2,-0.6915366511838813,"[981.0422399673719, 936.5047720974268]",981.0422399673719,936.5047720974268
1385,20212022,29.0,2022-03-13T16:30:00Z,Leicester,Arsenal,1.4444444444444444,-1.101634619071003,"[1028.406296941865, 1058.4449340359158]",1028.406296941865,1058.4449340359158
27707,20212022,29.0,2022-03-13T16:30:00Z,Arsenal,Leicester,6.2727272727272725,1.519044908336002,"[1061.8035571353694, 1025.0476738424115]",1061.8035571353694,1025.0476738424115
18138,20212022,29.0,2022-03-14T20:00:00Z,Man City,Crystal Palace,4.636363636363637,0.6308648174574776,"[1215.5851724509737, 984.2341652123764]",1215.5851724509737,984.2341652123764
32495,20212022,29.0,2022-03-14T20:00:00Z,Crystal Palace,Man City,4.636363636363637,0.6308648174574776,"[986.7453539319091, 1213.073983731441]",986.7453539319091,1213.073983731441
49248,20212022,29.0,2022-03-16T19:30:00Z,Brighton,Spurs,1.4545454545454546,-1.0961520259174315,"[961.0676824155967, 1046.0083554050434]",961.0676824155967,1046.0083554050434
10961,20212022,29.0,2022-03-16T19:30:00Z,Spurs,Brighton,6.454545454545454,1.6177315851002823,"[1048.9066098833173, 958.1694279373229]",1048.9066098833173,958.1694279373229
1391,20212022,29.0,2022-03-16T20:15:00Z,Liverpool,Arsenal,6.111111111111111,1.4313234178788636,"[1180.2313279595132, 1059.872089024407]",1180.2313279595132,1059.872089024407
30106,20212022,29.0,2022-03-16T20:15:00Z,Arsenal,Liverpool,1.5454545454545454,-1.0468086875352913,"[1055.496767122496, 1184.606649861424]",1055.496767122496,1184.606649861424
37287,20212022,29.0,2022-03-17T19:45:00Z,Everton,Newcastle,5.090909090909091,0.8775815093681787,"[934.985876812875, 939.1147624666103]",934.985876812875,939.1147624666103
20537,20212022,29.0,2022-03-17T19:45:00Z,Newcastle,Everton,2.4545454545454546,-0.5533753037138887,"[934.7981306638934, 939.3025086155918]",934.7981306638934,939.3025086155918
25325,20212022,30.0,2022-03-18T20:00:00Z,Wolves,Leeds,3.2,-0.14875992898033852,"[1009.6975418624927, 919.5321067439115]",1009.6975418624927,919.5321067439115
58826,20212022,30.0,2022-03-18T20:00:00Z,Leeds,Wolves,4.5,0.556849809884267,"[921.3795327469201, 1007.8501158594842]",921.3795327469201,1007.8501158594842
1397,20212022,30.0,2022-03-19T12:30:00Z,Aston Villa,Arsenal,1.8181818181818181,-0.8987786723888705,"[1000.9346460397151, 1059.9813407046909]",1000.9346460397151,1059.9813407046909
3789,20212022,30.0,2022-03-19T12:30:00Z,Arsenal,Aston Villa,5.0,0.8282381709860385,"[1060.038321444607, 1000.8776652997989]",1060.038321444607,1000.8776652997989
27721,20212022,30.0,2022-03-20T14:00:00Z,Brentford,Leicester,2.2,-0.6915366511838813,"[960.4486388830021, 1028.5269702702008]",960.4486388830021,1028.5269702702008
8578,20212022,30.0,2022-03-20T14:00:00Z,Leicester,Brentford,4.181818181818182,0.3841481255467761,"[1026.6804014719012, 962.2952076813018]",1026.6804014719012,962.2952076813018
49261,20212022,30.0,2022-03-20T16:30:00Z,West Ham,Spurs,2.111111111111111,-0.7397834709353074,"[1038.7293760942227, 1053.7321506630778]",1038.7293760942227,1053.7321506630778
56439,20212022,30.0,2022-03-20T16:30:00Z,Spurs,West Ham,4.181818181818182,0.3841481255467761,"[1052.8980097842075, 1039.563516973093]",1052.8980097842075,1039.563516973093
51655,20212022,31.0,2022-04-02T11:30:00Z,Liverpool,Watford,5.7272727272727275,1.2229848780431607,"[1185.5066700895259, 935.6047518693249]",1185.5066700895259,935.6047518693249
30119,20212022,31.0,2022-04-02T11:30:00Z,Watford,Liverpool,1.4545454545454546,-1.0961520259174315,"[931.2124179426023, 1189.8990040162485]",931.2124179426023,1189.8990040162485
10983,20212022,31.0,2022-04-02T14:00:00Z,Norwich,Brighton,4.7,0.6654051543249757,"[907.5044634068561, 956.3564511875379]",907.5044634068561,956.3564511875379
39694,20212022,31.0,2022-04-02T14:00:00Z,Brighton,Norwich,4.181818181818182,0.3841481255467761,"[954.8038749271632, 909.0570396672308]",954.8038749271632,909.0570396672308
13375,20212022,31.0,2022-04-02T14:00:00Z,Man City,Burnley,6.363636363636363,1.568388246718142,"[1215.352058754812, 939.4376668539979]",1215.352058754812,939.4376668539979
32516,20212022,31.0,2022-04-02T14:00:00Z,Burnley,Man City,1.5,-1.0714803567263613,"[935.147709724514, 1219.6420158842961]",935.147709724514,1219.6420158842961
8587,20212022,31.0,2022-04-02T14:00:00Z,Chelsea,Brentford,2.1,-0.7458143234042357,"[1140.986741596823, 969.2402383253229]",1140.986741596823,969.2402383253229
58836,20212022,31.0,2022-04-02T14:00:00Z,Aston Villa,Wolves,1.9090909090909092,-0.8494353340067302,"[995.6537952025326, 1013.0739859567504]",995.6537952025326,1013.0739859567504
3806,20212022,31.0,2022-04-02T14:00:00Z,Wolves,Aston Villa,3.3636363636363638,-0.05994191989248608,"[1010.4054687274239, 998.3223124318591]",1010.4054687274239,998.3223124318591
46876,20212022,31.0,2022-04-02T14:00:00Z,Leeds,Southampton,3.0,-0.25731527342104715,"[919.6155254782725, 982.8062472360194]",919.6155254782725,982.8062472360194
15763,20212022,31.0,2022-04-02T14:00:00Z,Brentford,Chelsea,4.909090909090909,0.7788948326038982,"[972.3019341387638, 1137.925045783382]",972.3019341387638,1137.925045783382
25342,20212022,31.0,2022-04-02T14:00:00Z,Southampton,Leeds,3.0,-0.25731527342104715,"[978.4602994829945, 923.9614732312974]",978.4602994829945,923.9614732312974
27738,20212022,31.0,2022-04-02T16:30:00Z,Man Utd,Leicester,3.2222222222222223,-0.13669822404248205,"[1023.1639085346786, 1029.202331578178]",1023.1639085346786,1029.202331578178
34916,20212022,31.0,2022-04-02T16:30:00Z,Leicester,Man Utd,3.1818181818181817,-0.15862859665676673,"[1026.4171426515466, 1025.94909746131]",1026.4171426515466,1025.94909746131
20561,20212022,31.0,2022-04-03T13:00:00Z,West Ham,Everton,4.090909090909091,0.33480478716463585,"[1037.2043441328103, 941.6616814558747]",1037.2043441328103,941.6616814558747
56455,20212022,31.0,2022-04-03T13:00:00Z,Everton,West Ham,2.090909090909091,-0.7507486572424498,"[938.3224919537242, 1040.5435336349608]",938.3224919537242,1040.5435336349608
49278,20212022,31.0,2022-04-03T15:30:00Z,Newcastle,Spurs,1.8888888888888888,-0.8604005203138726,"[931.1580540626213, 1056.5380863854796]",931.1580540626213,1056.5380863854796
37314,20212022,31.0,2022-04-03T15:30:00Z,Spurs,Newcastle,5.545454545454546,1.1242982012788802,"[1057.2021045988363, 930.4940358492646]",1057.2021045988363,930.4940358492646
18171,20212022,31.0,2022-04-04T19:00:00Z,Arsenal,Crystal Palace,1.4,-1.1257580289467157,"[1052.0871358448235, 994.6965395316925]",1052.0871358448235,994.6965395316925
1421,20212022,31.0,2022-04-04T19:00:00Z,Crystal Palace,Arsenal,6.818181818181818,1.8151049386288436,"[1001.187529918552, 1045.596145457964]",1001.187529918552,1045.596145457964
20566,20212022,31.0,2022-04-06T18:30:00Z,Burnley,Everton,3.6363636363636362,0.08808809525393456,"[933.5793900216066, 939.8908116566316]",933.5793900216066,939.8908116566316
13388,20212022,31.0,2022-04-06T18:30:00Z,Everton,Burnley,2.8181818181818183,-0.3560019501853276,"[936.3093448581112, 937.160856820127]",936.3093448581112,937.160856820127
