code,link,date,season,name,dayofweek,comp,round,venue,result,team,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,name_link,assisted_shots,crosses_into_penalty_area,pass_xa,passes_completed_long,passes_completed_medium,passes_completed_short,passes_into_final_third,passes_into_penalty_area,passes_long,passes_medium,passes_pct_long,passes_pct_medium,passes_pct_short,passes_progressive_distance,passes_short,passes_total_distance,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,passes_blocked,passes_dead,passes_free_kicks,passes_live,passes_offsides,passes_switches,through_balls,throw_ins,gca_defense,gca_fouled,gca_passes_dead,gca_passes_live,gca_shots,gca_take_ons,sca_defense,sca_fouled,sca_passes_dead,sca_passes_live,sca_shots,sca_take_ons,blocked_passes,blocked_shots,challenge_tackles,challenge_tackles_pct,challenges,challenges_lost,clearances,errors,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,carries_distance,carries_into_final_third,carries_into_penalty_area,carries_progressive_distance,dispossessed,miscontrols,passes_received,progressive_passes_received,take_ons_tackled,take_ons_tackled_pct,take_ons_won_pct,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,aerials_lost,aerials_won,aerials_won_pct,ball_recoveries,cards_yellow_red,fouled,fouls,offsides,own_goals,pens_conceded,pens_won,scrape_datetime
67ac5bb8,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,Gabriel Dos Santos,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (1),Arsenal,Manchester City,Y,CB,86,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,Match Report,"('Gabriel Dos Santos', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,2023-08-18 00:19:30.577107
67ac5bb8,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Gabriel Dos Santos,Sat,Premier League,Matchweek 1,Home,W 2–1,Arsenal,Nott'ham Forest,N,CB,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,Match Report,"('Gabriel Dos Santos', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",0,0,0.0,0,1,1,0,0,1,1,0.0,100.0,100.0,6,1,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,,,0,0,3,0,4,1,0,0,,1,0,0,1,0,0,0,0,2023-08-18 00:19:30.577107
02b29014,https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,2023-08-12,20232024,Abdoulaye Doucouré,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Fulham,Y,FW,90,0,0,0,0,2,1,0,0,36,0,0,2,0.6,0.6,0.8,3,0,22,27,81.5,3,20,3,2,0,Match Report,"('Abdoulaye Doucouré', 'https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League')",3,0,0.1,0,10,10,2,1,0,10,,100.0,76.9,70,13,316,0,0,0,0,1,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,141,2,0,82,0,1,25,3,2,100.0,0.0,19,4,4,0,36,13,2,1,33.3,3,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
ce4f40c7,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Cheick Doucouré,Sat,Premier League,Matchweek 1,Away,W 1–0,Crystal Palace,Sheffield Utd,Y,DM,90,0,0,0,0,1,1,0,0,57,2,0,1,0.0,0.0,0.1,4,0,38,46,82.6,4,39,0,0,0,Match Report,"('Cheick Doucouré', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",3,0,0.0,2,21,15,3,1,3,26,66.7,80.8,88.2,210,17,638,0,0,0,0,0,0,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,100.0,2,0,0,0,2,0,2,0,1,173,1,0,50,1,6,44,0,0,,,12,1,9,1,57,37,1,1,50.0,7,0,0,2,0,0,0,0,2023-08-18 00:19:30.577107
bf33b257,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Alfie Doughty,Sat,Premier League,Matchweek 1,Away,L 1–4,Luton Town,Brighton,N,WB,27,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,2,2,0,0,0,Match Report,"('Alfie Doughty', 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",0,0,0.0,2,2,2,1,1,3,2,66.7,100.0,100.0,94,2,154,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,1,0,0,0,0,0,0,9,0,0,6,0,0,3,0,0,,,1,0,5,2,9,3,0,1,100.0,2,0,0,1,0,0,0,0,2023-08-18 00:19:30.577107
282f75f3,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Lewis Dunk,Sat,Premier League,Matchweek 1,Home,W 4–1,Brighton,Luton Town,Y*,CB,90,0,0,0,0,2,0,0,0,124,1,0,0,0.1,0.1,0.0,3,1,110,119,92.4,11,105,5,0,0,Match Report,"('Lewis Dunk', 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",0,0,0.6,8,71,30,10,0,13,72,61.5,98.6,96.8,749,31,2116,0,0,0,0,0,0,2,2,116,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,50.0,2,1,1,0,0,1,1,0,1,604,3,0,377,0,2,106,0,0,,,8,4,37,6,124,80,1,0,0.0,6,0,0,1,0,0,1,0,2023-08-18 00:19:30.577107
3bb7b8b4,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,Ederson,Sun,Community Shield,FA Community Shield,Neutral,D 1 (1)–1 (4),Manchester City,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,"('Ederson', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-18 00:19:30.577107
3bb7b8b4,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,Ederson,Fri,Premier League,Matchweek 1,Away,W 3–0,Manchester City,Burnley,Y,GK,90,0,0,0,0,0,0,0,0,75,0,0,0,0.0,0.0,0.0,1,0,62,75,82.7,0,49,0,0,0,Match Report,"('Ederson', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",0,0,0.0,16,27,19,7,1,28,28,57.1,96.4,100.0,1190,19,1653,0,0,0,0,0,0,8,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,196,0,0,131,0,0,48,0,0,,,0,0,74,47,75,1,0,0,,3,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
3bb7b8b4,https://fbref.com//en/matches/572ae2f0/Manchester-City-Sevilla-August-16-2023-UEFA-Super-Cup,2023-08-16,20232024,Ederson,Wed,Super Cup,UEFA Super Cup,Home,D 1 (5)–1 (4),eng Manchester City,es Sevilla,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,"('Ederson', 'https://fbref.com//en/matches/572ae2f0/Manchester-City-Sevilla-August-16-2023-UEFA-Super-Cup')",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,2023-08-18 00:19:30.577107
0562b7f1,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Odsonne Édouard,Sat,Premier League,Matchweek 1,Away,W 1–0,Crystal Palace,Sheffield Utd,Y,FW,90,1,0,0,0,7,3,0,0,35,3,0,1,1.0,1.0,0.2,5,0,10,13,76.9,2,22,1,3,2,Match Report,"('Odsonne Édouard', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",2,0,0.1,0,1,8,0,1,0,2,,50.0,88.9,21,9,99,0,0,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,,0,0,0,0,2,1,3,0,1,85,0,1,44,1,7,25,4,1,33.3,66.7,19,9,3,0,35,13,4,3,42.9,2,0,3,1,1,0,0,0,2023-08-18 00:19:30.577107
debe38a0,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,John Egan,Sat,Premier League,Matchweek 1,Home,L 0–1,Sheffield Utd,Crystal Palace,Y*,CB,90,0,0,0,0,1,0,0,0,38,1,2,1,0.0,0.0,0.0,0,0,8,23,34.8,1,10,0,0,0,Match Report,"('John Egan', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",0,0,0.0,4,2,2,0,1,11,5,36.4,40.0,33.3,123,6,191,0,0,0,0,0,0,2,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.3,3,2,11,0,0,1,3,0,1,17,0,0,2,1,0,11,0,0,,,4,3,23,9,38,11,3,4,57.1,5,0,0,1,0,0,0,0,2023-08-18 00:19:30.577107
2fba6108,https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,2023-08-12,20232024,Anthony Elanga,Sat,Premier League,Matchweek 1,Away,L 1–2,Nott'ham Forest,Arsenal,N,RW,11,0,1,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.6,3,1,2,3,66.7,1,4,1,0,0,Match Report,"('Anthony Elanga', 'https://fbref.com//en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League')",2,0,0.6,0,1,1,0,1,0,1,,100.0,50.0,23,2,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,87,1,1,68,0,0,4,1,0,,,3,1,0,0,4,1,1,0,0.0,1,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
b9e1436c,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Harvey Elliott,Sun,Premier League,Matchweek 1,Away,D 1–1,Liverpool,Chelsea,N,RM,14,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,1,0,8,10,80.0,3,7,0,1,1,Match Report,"('Harvey Elliott', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",1,0,0.0,0,2,5,1,0,0,2,,100.0,83.3,22,6,93,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,2,0,0,0,1,0,0,17,0,0,10,0,1,6,2,0,0.0,100.0,8,2,2,1,13,5,0,0,,2,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
df8b52a5,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Emerson,Sun,Premier League,Matchweek 1,Away,D 2–2,Tottenham,Brentford,Y,RB,90,1,0,0,0,1,1,0,0,130,1,0,1,0.0,0.0,0.0,1,0,105,117,89.7,7,97,6,3,1,Match Report,"('Emerson', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",0,0,0.1,1,30,70,6,0,2,32,50.0,93.8,94.6,255,74,1345,0,0,0,0,2,4,9,0,108,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2,2,4,0,0,1,1,0,1,394,5,1,239,0,0,97,3,2,66.7,33.3,58,2,18,5,130,55,0,0,,8,0,1,1,0,0,0,0,2023-08-18 00:19:30.577107
980522ec,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Christian Eriksen,Mon,Premier League,Matchweek 1,Home,W 1–0,Manchester Utd,Wolves,N,CM,23,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,8,14,57.1,1,11,1,0,0,Match Report,"('Christian Eriksen', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",0,0,0.0,0,1,7,0,0,1,4,0.0,25.0,77.8,16,9,101,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,59,1,0,44,0,0,10,0,0,,,5,0,1,0,16,10,0,0,,3,0,0,1,0,0,0,0,2023-08-18 00:19:30.577107
d38fdf53,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Pervis Estupiñán,Sat,Premier League,Matchweek 1,Home,W 4–1,Brighton,Luton Town,Y,LB,90,0,1,0,0,3,2,1,0,100,1,0,1,0.1,0.1,1.5,10,1,78,94,83.0,15,75,10,1,1,Match Report,"('Pervis Estupiñán', 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",6,2,0.9,2,30,42,10,7,7,36,28.6,83.3,93.3,467,45,1173,0,0,0,0,7,3,9,4,85,0,0,0,5,0,0,0,1,0,0,0,0,0,9,0,1,1,0,1,100.0,1,0,0,0,0,0,1,1,1,384,6,2,287,0,1,75,11,0,0.0,100.0,35,4,9,2,100,56,2,2,50.0,6,0,0,2,0,0,0,0,2023-08-18 00:19:30.577107
ae4fc6a4,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Eberechi Eze,Sat,Premier League,Matchweek 1,Away,W 1–0,Crystal Palace,Sheffield Utd,Y,AM,90,0,0,0,0,8,0,0,0,76,0,0,1,0.5,0.5,0.5,13,0,44,55,80.0,4,51,3,2,2,Match Report,"('Eberechi Eze', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",7,0,0.4,5,19,17,4,2,9,21,55.6,90.5,89.5,238,19,708,5,1,4,0,9,2,10,5,45,0,0,0,0,0,0,0,0,0,0,0,2,6,3,2,0,1,0,0,0.0,1,1,0,0,0,0,0,0,0,224,3,2,101,2,5,59,12,0,0.0,100.0,42,8,2,1,76,33,3,2,40.0,4,0,5,1,0,0,0,0,2023-08-18 00:19:30.577107
4596da74,https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,2023-08-12,20232024,Evan Ferguson,Sat,Premier League,Matchweek 1,Home,W 4–1,Brighton,Luton Town,N,FW,13,1,0,0,0,2,1,0,0,10,0,0,0,0.9,0.9,0.1,1,0,6,6,100.0,1,8,0,1,0,Match Report,"('Evan Ferguson', 'https://fbref.com//en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League')",1,0,0.0,0,1,5,0,1,0,1,,100.0,100.0,9,5,62,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,7,1,1,100.0,0.0,6,2,0,0,10,4,0,0,,1,0,0,1,0,0,0,0,2023-08-18 00:19:30.577107
507c7bdf,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Bruno Fernandes,Mon,Premier League,Matchweek 1,Home,W 1–0,Manchester Utd,Wolves,Y*,CM,90,0,0,0,0,1,0,0,0,63,6,1,1,0.0,0.0,0.7,7,1,36,52,69.2,11,34,0,1,0,Match Report,"('Bruno Fernandes', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",3,1,0.7,6,13,16,5,4,11,17,54.5,76.5,80.0,289,20,682,3,0,2,0,7,2,5,1,46,1,0,0,0,0,0,0,1,0,0,1,0,1,5,0,0,0,1,4,44.4,9,5,0,0,1,3,7,2,2,115,2,0,74,2,1,39,5,1,100.0,0.0,29,2,12,2,63,23,3,0,0.0,9,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
5ff4ab71,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Enzo Fernández,Sun,Premier League,Matchweek 1,Home,D 1–1,Chelsea,Liverpool,Y,"CM,RM",90,0,0,0,0,1,0,1,0,112,1,0,5,0.1,0.1,0.2,4,0,86,102,84.3,17,84,1,3,2,Match Report,"('Enzo Fernández', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",2,0,0.1,13,31,39,15,3,16,38,81.3,81.6,97.5,469,40,1557,4,1,1,0,7,4,5,1,96,1,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,4,1,1,33.3,3,2,2,0,0,0,1,1,1,291,2,0,129,1,1,96,6,0,0.0,66.7,34,2,17,1,112,61,0,1,100.0,3,0,2,1,0,0,0,0,2023-08-18 00:19:30.577107
a92ab7be,https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,2023-08-13,20232024,Mark Flekken,Sun,Premier League,Matchweek 1,Home,D 2–2,Brentford,Tottenham,Y,GK,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,23,32,71.9,0,22,0,0,0,Match Report,"('Mark Flekken', 'https://fbref.com//en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League')",0,0,0.0,8,11,4,2,0,17,11,47.1,100.0,100.0,460,4,696,0,0,0,0,0,0,8,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,143,0,0,81,0,0,14,0,0,,,0,0,33,31,34,1,0,0,,0,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
ed1e53f3,https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,2023-08-06,20232024,Phil Foden,Sun,Community Shield,FA Community Shield,Neutral,D 1 (1)–1 (4),Manchester City,Arsenal,N,,33,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,"('Phil Foden', 'https://fbref.com//en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield')",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,2023-08-18 00:19:30.577107
ed1e53f3,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,Phil Foden,Fri,Premier League,Matchweek 1,Away,W 3–0,Manchester City,Burnley,Y,"RM,LW",90,0,0,0,0,3,1,0,0,58,0,1,1,0.3,0.3,0.1,4,0,37,48,77.1,5,43,1,2,1,Match Report,"('Phil Foden', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",2,0,0.1,0,13,20,0,2,5,14,0.0,92.9,90.9,102,22,493,2,0,2,0,3,3,4,2,44,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,,0,0,0,0,0,0,1,0,0,196,4,0,79,3,2,47,4,1,50.0,50.0,31,5,1,1,58,26,2,0,0.0,2,0,1,0,0,0,0,0,2023-08-18 00:19:30.577107
ed1e53f3,https://fbref.com//en/matches/572ae2f0/Manchester-City-Sevilla-August-16-2023-UEFA-Super-Cup,2023-08-16,20232024,Phil Foden,Wed,Super Cup,UEFA Super Cup,Home,D 1 (5)–1 (4),eng Manchester City,es Sevilla,Y,AM,90,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,"('Phil Foden', 'https://fbref.com//en/matches/572ae2f0/Manchester-City-Sevilla-August-16-2023-UEFA-Super-Cup')",,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,,2023-08-18 00:19:30.577107
96cf7b61,https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League,2023-08-12,20232024,Wes Foderingham,Sat,Premier League,Matchweek 1,Home,L 0–1,Sheffield Utd,Crystal Palace,Y,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,10,31,32.3,0,15,0,0,0,Match Report,"('Wes Foderingham', 'https://fbref.com//en/matches/55fd92c7/Sheffield-United-Crystal-Palace-August-12-2023-Premier-League')",0,0,0.0,5,5,0,1,0,26,5,19.2,100.0,,338,0,381,0,0,0,0,0,0,17,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,75,0,0,41,0,0,6,0,0,,,0,0,35,28,35,0,0,0,,1,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
82927de4,https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,2023-08-12,20232024,Pablo Fornals,Sat,Premier League,Matchweek 1,Away,D 1–1,West Ham,Bournemouth,Y,AM,85,0,0,0,0,2,0,0,0,44,4,0,1,0.1,0.1,0.1,5,1,24,31,77.4,6,16,1,2,1,Match Report,"('Pablo Fornals', 'https://fbref.com//en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League')",1,0,0.1,4,8,9,5,2,5,11,80.0,72.7,81.8,71,11,422,0,0,0,0,2,1,2,0,29,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,2,40.0,5,3,1,0,2,1,4,1,3,65,2,1,7,2,3,25,7,1,50.0,50.0,18,7,5,0,44,21,2,0,0.0,3,0,0,0,0,0,0,0,2023-08-18 00:19:30.577107
f84a807c,https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,2023-08-11,20232024,Lyle Foster,Fri,Premier League,Matchweek 1,Home,L 0–3,Burnley,Manchester City,Y,LM,89,0,0,0,0,2,0,0,0,37,2,0,2,0.1,0.1,0.0,3,0,14,20,70.0,2,14,2,3,1,Match Report,"('Lyle Foster', 'https://fbref.com//en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League')",1,0,0.0,1,7,5,1,1,2,8,50.0,87.5,71.4,43,7,247,0,0,0,0,0,1,4,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,,0,0,2,0,0,1,2,1,1,103,1,1,51,2,3,18,3,2,66.7,33.3,10,4,5,3,37,23,3,2,40.0,5,0,0,1,0,0,0,0,2023-08-18 00:19:30.577107
1971591f,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Cody Gakpo,Sun,Premier League,Matchweek 1,Away,D 1–1,Liverpool,Chelsea,Y,LM,65,0,0,0,0,0,0,0,0,28,3,0,4,0.0,0.0,0.1,2,0,10,15,66.7,2,14,3,2,1,Match Report,"('Cody Gakpo', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",1,0,0.1,0,2,7,2,0,1,3,0.0,66.7,87.5,49,8,106,0,0,0,0,1,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,100.0,1,0,2,0,0,1,3,2,1,61,2,1,29,1,2,17,3,1,50.0,50.0,7,1,7,2,28,14,1,0,0.0,5,0,0,3,0,0,0,0,2023-08-18 00:19:30.577107
c2731c10,https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,2023-08-13,20232024,Conor Gallagher,Sun,Premier League,Matchweek 1,Home,D 1–1,Chelsea,Liverpool,Y,"CM,LM",90,0,0,0,0,0,0,0,0,77,2,3,1,0.0,0.0,0.0,0,0,61,68,89.7,3,57,0,1,1,Match Report,"('Conor Gallagher', 'https://fbref.com//en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League')",0,0,0.0,1,18,36,4,0,1,19,100.0,94.7,92.3,185,39,794,0,0,0,0,0,2,3,3,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50.0,4,2,1,0,0,2,5,0,1,233,2,0,81,0,3,57,2,0,0.0,100.0,14,0,17,0,77,46,0,0,,10,0,2,1,0,0,0,0,2023-08-18 00:19:30.577107
72c812f3,https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,2023-08-12,20232024,Idrissa Gana Gueye,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Fulham,Y,CM,90,0,0,0,0,2,0,0,0,70,6,1,3,0.1,0.1,0.0,4,0,48,57,84.2,2,37,0,0,0,Match Report,"('Idrissa Gana Gueye', 'https://fbref.com//en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League')",1,0,0.0,1,21,23,4,1,3,24,33.3,87.5,92.0,133,25,649,0,0,0,0,2,1,1,0,55,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,50.0,2,1,2,0,3,1,7,2,2,163,1,0,60,0,1,36,2,0,,,19,1,17,4,70,37,2,0,0.0,15,0,0,2,0,0,0,0,2023-08-18 00:19:30.577107
7aa8adfe,https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,2023-08-14,20232024,Alejandro Garnacho,Mon,Premier League,Matchweek 1,Home,W 1–0,Manchester Utd,Wolves,Y,LM,67,0,0,0,0,4,0,0,0,43,1,0,2,0.1,0.1,0.0,2,0,24,29,82.8,3,30,2,2,1,Match Report,"('Alejandro Garnacho', 'https://fbref.com//en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League')",0,0,0.0,1,7,16,2,2,1,9,100.0,77.8,94.1,66,17,326,0,0,0,0,1,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,33.3,3,2,0,0,1,0,1,0,1,189,1,1,68,1,5,30,8,1,50.0,50.0,23,3,3,0,43,17,1,0,0.0,5,0,3,2,0,0,0,0,2023-08-18 00:19:30.577107
